problem,framework,device,n,case,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,nnzj,nnzh,batch_n,batch_spread,hostname,commit
opf,examodels,cpu,674562,pglib_opf_case78484_epigrids,1,0.00903,9.777904000000001,0.060591000000000006,17.901003,24.786862,native,3950953,5708389,,,node4410,1c5ba8e
