problem,case,framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,colors_jac,colors_hess,nnz_jac,nnz_hess,unique_jac,unique_hess,computed_jac,computed_hess,tbuild_s,batch_n,batch_spread,harness_floor_ns,hostname,commit
opf,pglib_opf_case78484_epigrids,casadi-mx,cpu,674562,1,0.13526099792215973,6.0613920068135485,0.17166099860332906,76.47326399455778,57.628962997114286,"obj=mx/buffer,cons=mx/buffer,grad=mx/jit+buffer,jac=mx/buffer,hess=mx/buffer",1.0,,,3872475,1171322,3872475,1171322,3872475,1171322,7.443,,,50,node4410,1c5ba8e
