problem,framework,device,n,case,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,nnzj,nnzh,batch_n,batch_spread,hostname,commit
opf,examodels,cpu-mt,11192,pglib_opf_case1354_pegase,8,0.0005542257,0.30648931889526104,0.0018480328000000002,0.5149008134746405,0.55941928515625,native,62959,90572,4608,0.15227070869241158,node4410,1c5ba8e
