problem,case,framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,colors_jac,colors_hess,nnz_jac,nnz_hess,unique_jac,unique_hess,computed_jac,computed_hess,tbuild_s,batch_n,batch_spread,harness_floor_ns,hostname,commit
opf,pglib_opf_case78484_epigrids,torch,cpu,674562,1,0.019529994460754097,2.0280669996282086,0.25678200472611934,45.21622600441333,97.06907998770475,"obj=plain/compile,cons=plain/compile,grad=plain,jac=vmap/compile,hess=vmap/compile",1.0,9,32,3950953,5708389,3950953,1178095,14010012,21585984,,,,50,node4410,1c5ba8e
