problem,case,framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,hostname,commit
opf,pglib_opf_case1354_pegase,jax,cpu,11192,1,0.018350081518292427,0.15057111158967018,0.00791996717453003,0.3572520799934864,0.8240339811891317,"obj=plain/jit,cons=plain/jit,grad=plain/jit,jac=vmap/jit,hess=vmap/jit",1.0,node4406,0842524
