problem,case,framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,hostname,commit
opf,pglib_opf_case118_ieee,torch,cpu,1088,1,0.013789860531687737,0.13341987505555153,0.17180992290377617,1.6033458523452282,16.658419044688344,"obj=plain,cons=plain,grad=plain,jac=vmap,hess=vmap",1.0,node4406,0842524
