problem,framework,device,n,case,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,nnzj,nnzh,hostname,commit
opf,examodels,cpu-mt,11192,pglib_opf_case1354_pegase,8,0.00038,0.24188099999999998,0.00177,0.283721,0.350242,native,62959,90572,node4406,0842524
