problem,case,framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,colors_jac,colors_hess,nnz_jac,nnz_hess,unique_jac,unique_hess,computed_jac,computed_hess,tbuild_s,batch_n,batch_spread,harness_floor_ns,hostname,commit
lv,,torch,cpu,20,1,0.009759998647496104,0.009859999408945441,0.013071010471321642,0.017789992853067815,0.021781001123599708,"obj=plain/inductor,cons=plain/inductor,grad=plain/inductor,jac=vmap/inductor,hess=vmap/inductor",0.99,3,3,54,39,54,39,54,60,,,,50,node4410,1c5ba8e
lv,,torch,cpu,200,1,0.009929994121193886,0.010750009096227586,0.013360011507757008,0.022809996153227985,0.027981004677712917,"obj=plain/inductor,cons=plain/inductor,grad=plain/inductor,jac=vmap/inductor,hess=vmap/inductor",0.99,3,3,594,399,594,399,594,600,,,,50,node4410,1c5ba8e
lv,,torch,cpu,2000,1,0.010051007848232985,0.016589998267591,0.014929988537915051,0.07153100159484893,0.0840499997138977,"obj=plain/inductor,cons=plain/inductor,grad=plain/inductor,jac=vmap/inductor,hess=vmap/inductor",1.0,3,3,5994,3999,5994,3999,5994,6000,,,,50,node4410,1c5ba8e
lv,,torch,cpu,20000,1,0.012289994629099965,0.07876000017859042,0.031791001674719155,0.5583949969150126,0.6299750093603507,"obj=plain/inductor,cons=plain/inductor,grad=plain/inductor,jac=vmap/inductor,hess=vmap/inductor",1.0,3,3,59994,39999,59994,39999,59994,60000,,,,50,node4410,1c5ba8e
lv,,torch,cpu,200000,1,0.03921000461559743,0.7057539914967492,0.19973098824266344,5.376084998715669,6.143938997411169,"obj=plain/inductor,cons=plain/inductor,grad=plain/inductor,jac=vmap/inductor,hess=vmap/inductor",1.0,3,3,599994,399999,599994,399999,599994,600000,,,,50,node4410,1c5ba8e
