problem,framework,device,n,case,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,nnzj,nnzh,batch_n,batch_spread,hostname,commit
lv,examodels,cpu,20,,1,4.0e-5,0.00032,7.000000000000001e-5,0.00062,0.00106,native,54,165,,,node4410,1c5ba8e
lv,examodels,cpu,200,,1,0.00016999999999999999,0.0029000000000000002,0.00054,0.006229999999999999,0.0112,native,594,1785,,,node4410,1c5ba8e
lv,examodels,cpu,2000,,1,0.00148,0.027209999999999998,0.00552,0.063041,0.113721,native,5994,17985,,,node4410,1c5ba8e
lv,examodels,cpu,20000,,1,0.01466,0.27199199999999996,0.054261000000000004,0.6217360000000001,1.1517899999999999,native,59994,179985,,,node4410,1c5ba8e
lv,examodels,cpu,200000,,1,0.147011,2.740924,0.563755,6.314895,11.59583,native,599994,1799985,,,node4410,1c5ba8e
