problem,case,framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,colors_jac,colors_hess,nnz_jac,nnz_hess,unique_jac,unique_hess,computed_jac,computed_hess,tbuild_s,batch_n,batch_spread,harness_floor_ns,hostname,commit
lv,,jax,cpu,20,1,0.004949994035996497,0.005089998012408614,0.004820001777261496,0.006779999239370227,0.019800005247816443,"obj=plain/jit,cons=plain/jit,grad=plain/jit,jac=vmap/jit,hess=vmap/jit",0.99,3,3,54,39,54,39,54,60,,,,60,node4410,1c5ba8e
lv,,jax,cpu,200,1,0.018139995518140495,0.02034999488387257,0.017229991499334574,0.03248000575695187,0.03860000288113952,"obj=plain/jit,cons=plain/jit,grad=plain/jit,jac=vmap/jit,hess=vmap/jit",0.99,3,3,594,399,594,399,594,600,,,,50,node4410,1c5ba8e
lv,,jax,cpu,2000,1,0.018610007828101516,0.04959999932907522,0.018430000636726618,0.16422200133092701,0.22149199503473938,"obj=plain/jit,cons=plain/jit,grad=plain/jit,jac=vmap/jit,hess=vmap/jit",1.0,3,3,5994,3999,5994,3999,5994,6000,,,,50,node4410,1c5ba8e
lv,,jax,cpu,20000,1,0.042929998016916215,0.33794299815781415,0.031980001949705184,1.5040230064187199,2.074536998406984,"obj=plain/jit,cons=plain/jit,grad=plain/jit,jac=vmap/aot,hess=vmap/jit",1.0,3,3,59994,39999,59994,39999,59994,60000,,,,50,node4410,1c5ba8e
lv,,jax,cpu,200000,1,0.25580301007721573,3.232538001611829,0.15992199769243598,15.814665996003896,22.904569006641395,"obj=plain/jit,cons=plain/aot,grad=plain/jit,jac=vmap/jit,hess=vmap/aot",1.0,3,3,599994,399999,599994,399999,599994,600000,,,,50,node4410,1c5ba8e
