problem,case,framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,colors_jac,colors_hess,nnz_jac,nnz_hess,unique_jac,unique_hess,computed_jac,computed_hess,tbuild_s,batch_n,batch_spread,harness_floor_ns,hostname,commit
lv,,casadi-mx,cpu,20,1,0.00023999018594622612,0.0010499934433028102,0.00015999830793589354,0.0015299883671104908,0.0023799948394298553,"obj=mx/jit+buffer,cons=mx/jit+buffer,grad=mx/jit+buffer,jac=mx/jit+buffer,hess=mx/jit+buffer",0.95,,,,,,,,,,,,50,node4410,1c5ba8e
lv,,casadi-mx,cpu,200,1,0.0013699900591745973,0.010539995855651796,0.0009299983503296971,0.014339995686896145,0.023590007913298905,"obj=mx/buffer,cons=mx/jit+buffer,grad=mx/jit+buffer,jac=mx/jit+buffer,hess=mx/jit+buffer",0.99,,,,,,,,,,,,50,node4410,1c5ba8e
lv,,casadi-mx,cpu,2000,1,0.010320000001229346,0.10594099876470864,0.00825998722575605,0.14566199388355017,0.23956201039254665,"obj=mx/buffer,cons=mx/jit+buffer,grad=mx/buffer,jac=mx/jit+buffer,hess=mx/jit+buffer",1.0,,,,,,,,,,,,50,node4410,1c5ba8e
lv,,casadi-mx,cpu,20000,1,0.10032100544776767,1.0658789979061112,0.0705599959474057,1.6167939902516082,2.667732987902127,"obj=mx/buffer,cons=mx/jit+buffer,grad=mx/jit+buffer,jac=mx/buffer,hess=mx/buffer",1.0,,,,,,,,,,,,50,node4410,1c5ba8e
lv,,casadi-mx,cpu,200000,1,1.0197360097663477,10.779752003145404,0.761677001719363,17.911992996232584,30.345229999511503,"obj=mx/buffer,cons=mx/jit+buffer,grad=mx/jit+buffer,jac=mx/buffer,hess=mx/buffer",1.0,,,,,,,,,,,,50,node4410,1c5ba8e
