problem,case,framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,colors_jac,colors_hess,nnz_jac,nnz_hess,unique_jac,unique_hess,computed_jac,computed_hess,tbuild_s,hostname,commit
lv,,torch,cpu,20,1,0.010050134733319283,0.010299962013959885,0.013399869203567505,0.017980113625526428,0.02329004928469658,"obj=plain/inductor,cons=plain/inductor,grad=plain/inductor,jac=vmap/inductor,hess=vmap/inductor",0.99,3,3,54,39,54,39,54,60,,node4406,ec55dc3
lv,,torch,cpu,200,1,0.010140007361769676,0.010909978300333023,0.01361011527478695,0.02283998765051365,0.028280075639486313,"obj=plain/inductor,cons=plain/inductor,grad=plain/inductor,jac=vmap/inductor,hess=vmap/inductor",0.99,3,3,594,399,594,399,594,600,,node4406,ec55dc3
lv,,torch,cpu,2000,1,0.010679941624403,0.01695984974503517,0.015869969502091408,0.07318006828427315,0.0846001785248518,"obj=plain/inductor,cons=plain/inductor,grad=plain/inductor,jac=vmap/inductor,hess=vmap/inductor",0.99,3,3,5994,3999,5994,3999,5994,6000,,node4406,ec55dc3
lv,,torch,cpu,20000,1,0.012549804523587227,0.07895007729530334,0.03214995376765728,0.5578829441219568,0.6269530858844519,"obj=plain/inductor,cons=plain/inductor,grad=plain/inductor,jac=vmap/inductor,hess=vmap/inductor",1.0,3,3,59994,39999,59994,39999,59994,60000,,node4406,ec55dc3
lv,,torch,cpu,200000,1,0.040430109947919846,0.6979131139814854,0.20032096654176712,5.381111986935139,6.181204924359918,"obj=plain/inductor,cons=plain/inductor,grad=plain/inductor,jac=vmap/inductor,hess=vmap/inductor",0.99,3,3,599994,399999,599994,399999,599994,600000,,node4406,ec55dc3
