problem,framework,device,n,case,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,nnzj,nnzh,hostname,commit
lv,examodels,cpu-mt,20,,8,0.00015,0.00037,0.00029,0.00066,0.00124,native,54,165,node4406,ec55dc3
lv,examodels,cpu-mt,200,,8,0.00016999999999999999,0.00261,0.00092,0.00553,0.010509999999999999,native,594,1785,node4406,ec55dc3
lv,examodels,cpu-mt,2000,,8,0.01149,0.0189,0.0183,0.03397,0.06894,native,5994,17985,node4406,ec55dc3
lv,examodels,cpu-mt,20000,,8,0.02578,0.04876,0.10824099999999999,0.12337000000000001,0.264261,native,59994,179985,node4406,ec55dc3
lv,examodels,cpu-mt,200000,,8,0.21274099999999999,0.345532,1.370756,0.916254,1.940078,native,599994,1799985,node4406,ec55dc3
