problem,framework,device,n,case,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,nnzj,nnzh,hostname,commit
opf,examodels,cpu,674562,pglib_opf_case78484_epigrids,1,0.009779999999999999,9.709619,0.061001,17.831034,24.82106,native,3950953,5708389,node4410,ec55dc3
