suite,case,size,config,model_device,solver_device,linear_solver,nvar,ncon,nnzj,nnzh,tparse,tcreate,ttotal,teval_launch_only,tlinsolve_launch_only,tinit,nreps,iter,status,objective,hostname,device,timestamp
rosenbrock,rosenrock,20,cpu-cpu,cpu,cpu,LDLFactorizations,20,18,54,165,0.0,2.5555e-5,8.8652e-5,1.3378000000000003e-5,1.2519e-5,2.6941299438476562e-5,3,7,SOLVE_SUCCEEDED,6.232302087882607,node4110,none,2026-08-05T21:16:51.852
rosenbrock,rosenrock,2000,cpu-cpu,cpu,cpu,LDLFactorizations,2000,1998,5994,17985,0.0,0.000151109,0.004677316,0.001081622,0.000613304,0.0012140274047851562,3,7,SOLVE_SUCCEEDED,6.232302087882607,node4110,none,2026-08-05T21:16:53.337
rosenbrock,rosenrock,200000,cpu-cpu,cpu,cpu,LDLFactorizations,200000,199998,599994,1799985,0.0,0.006994404,0.550235962,0.11175110799999999,0.070601832,0.18040680885314941,3,7,SOLVE_SUCCEEDED,6.232302087882607,node4110,none,2026-08-05T21:16:56.518
opf,pglib_opf_case1354_pegase.m,1354,cpu-cpu,cpu,cpu,LDLFactorizations,11192,16646,62959,90572,0.003729238,0.001017395,0.271174933,0.026836776000000007,0.11895353899999997,0.021529197692871094,3,44,SOLVE_SUCCEEDED,1.255743148715937e6,node4110,none,2026-08-05T21:17:09.340
opf,pglib_opf_case9241_pegase.m,9241,cpu-cpu,cpu,cpu,LDLFactorizations,85568,130826,502843,726083,0.056880799,0.005476164,4.487606206,0.31897533000000006,2.5766820110000004,0.22518396377563477,2,63,SOLVE_SUCCEEDED,6.217735261022968e6,node4110,none,2026-08-05T21:17:19.977
opf,pglib_opf_case78484_epigrids.m,78478,cpu-cpu,cpu,cpu,LDLFactorizations,674562,1039062,3950953,5708389,0.269831918,0.044559369,92.252064227,4.918712542999998,65.54254483299997,2.4587740898132324,1,114,SOLVE_SUCCEEDED,1.513008024370502e7,node4110,none,2026-08-05T21:18:53.785
