suite,problem,size,ams,nvar,ncon,nnzj,nnzh,tobj,tcon,tgrad,tjac,thess,thprod,tjprod,tjtprod,tcreate,bt_n,bt_spread
LV,rosenrock,20,ExaModels,20,18,54,165,3.23593075e-5,5.634769e-6,2.07037948e-5,1.10288074e-5,1.72559745e-5,2.7217299499999996e-5,2.16559039e-5,2.1761067100000002e-5,0.0012440689235751297,10000,0.13240395330505095
LV,rosenrock,2000,ExaModels,2000,1998,5994,17985,4.2847587e-5,5.6652652e-6,2.07701674e-5,1.19254921e-5,2.08933835e-5,2.9005965700000002e-5,2.25971486e-5,2.26312174e-5,0.0024202339435096154,10000,0.27898164507438444
LV,rosenrock,200000,ExaModels,200000,199998,599994,1799985,4.31315161e-5,5.8285507e-6,2.06394306e-5,2.44558914e-5,6.23841344e-5,0.0001320241855,3.4931769099999997e-5,3.44402686e-5,0.024641524333333335,10000,0.18356690283229413
LV,wood,20,ExaModels,20,13,39,102,3.31781508e-5,1.65091398e-5,2.1045865799999998e-5,1.7151215699999998e-5,2.34741782e-5,2.76474987e-5,2.7813242700000003e-5,2.79187223e-5,0.0013052169797843666,10000,0.11909901067377958
LV,wood,2000,ExaModels,2000,1993,5979,12972,4.38398314e-5,1.65183663e-5,2.1949349300000002e-5,1.73147416e-5,2.4575849299999998e-5,2.82703362e-5,2.7987068799999997e-5,2.8100422400000003e-5,0.00247296730375,10000,0.12552113102353707
LV,wood,200000,ExaModels,200000,199993,599979,1299972,4.3719158800000004e-5,1.64948701e-5,2.3552319699999998e-5,1.70288952e-5,4.31636704e-5,9.57943353e-5,2.7705591000000003e-5,2.78465593e-5,0.022940179070588235,10000,0.07423822015957278
LV,chained_powell,20,ExaModels,20,2,4,79,3.30548031e-5,1.11400026e-5,2.09205954e-5,1.69532709e-5,2.36538441e-5,2.74405994e-5,2.75510455e-5,2.7694127899999998e-5,0.0012416891347424041,10000,0.13114248943578707
LV,chained_powell,2000,ExaModels,2000,2,4,7999,4.39205476e-5,1.1193186e-5,2.16279916e-5,1.69452515e-5,2.46912249e-5,2.81903071e-5,2.74380356e-5,2.7732007199999997e-5,0.0018027143940520446,10000,0.1332420774313227
LV,chained_powell,200000,ExaModels,200000,2,4,799999,4.3438177e-5,1.11263405e-5,2.3189475700000002e-5,1.69002871e-5,3.14606504e-5,6.37614455e-5,2.7385791799999996e-5,2.76765324e-5,0.006098260568914955,10000,0.10159707878572068
LV,cragg_levy,20,ExaModels,20,18,54,135,3.29516051e-5,5.4202937e-6,2.08977214e-5,1.0770135599999999e-5,1.73143974e-5,2.7672094600000002e-5,2.15745613e-5,2.1673074e-5,0.0012357118567774936,10000,0.1348441904192404
