problem,framework,device,n,case,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,nnzj,nnzh,hostname,commit
opf,examodels,cuda,674562,pglib_opf_case78484_epigrids,1,0.046186,0.188353,0.024284,0.149016,0.176259,native,3950953,5708389,node2900,13e4688
