problem,case,framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,hostname,commit
opf,pglib_opf_case78484_epigrids,jax,cuda,674562,1,0.035507604479789734,0.05060480907559395,0.04070671275258064,0.08160294964909554,0.10178284719586372,"obj=plain/jit,cons=plain/jit,grad=plain/jit,jac=vmap/jit,hess=vmap/jit",0.85,node2900,13e4688
