problem,case,framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,hostname,commit
opf,pglib_opf_case1354_pegase,jax,cuda,11192,1,0.03434671089053154,0.04702480509877205,0.04903320223093033,0.052350107580423355,0.055348966270685196,"obj=plain/jit,cons=plain/jit,grad=plain/jit,jac=vmap/jit,hess=vmap/jit",1.37,node2900,13e4688
