problem,case,framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,hostname,commit
opf,pglib_opf_case9241_pegase,torch,cuda,85568,1,0.055481214076280594,0.540067907422781,0.3266790881752968,3.422931768000126,28.379732742905617,"obj=plain,cons=plain,grad=plain,jac=vmap,hess=vmap",0.99,node2900,13e4688
