problem,case,framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,hostname,commit
opf,pglib_opf_case9241_pegase,torch,cuda,85568,1,0.04012300632894039,0.36657601594924927,0.22291997447609901,2.2896170848980546,18.778685946017504,"obj=plain,cons=plain,grad=plain,jac=vmap,hess=vmap",1.0,node2642,8d2cd8c
