framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,hostname,commit
jax,cuda,20,1,0.04946812987327576,0.04747370257973671,0.04697917029261589,0.04484690725803375,0.049575697630643845,"obj=plain/jit,cons=plain/jit,grad=plain/jit,jac=vmap/jit,hess=vmap/jit",1.67,node2900,d33b6b7
jax,cuda,200,1,0.04334188997745514,0.04443712532520294,0.04649907350540161,0.04798825830221176,0.04940200597047806,"obj=plain/aot,cons=plain/jit,grad=plain/jit,jac=vmap/jit,hess=vmap/jit",1.68,node2900,d33b6b7
jax,cuda,2000,1,0.03805896267294884,0.038685742765665054,0.04310719668865204,0.045161228626966476,0.049528200179338455,"obj=plain/aot,cons=plain/jit,grad=plain/jit,jac=vmap/aot,hess=vmap/aot",1.59,node2900,d33b6b7
jax,cuda,20000,1,0.05054939538240433,0.04857080057263374,0.04863319918513298,0.04878407344222069,0.04586484283208847,"obj=plain/jit,cons=plain/jit,grad=plain/aot,jac=vmap/jit,hess=vmap/jit",1.57,node2900,d33b6b7
jax,cuda,200000,1,0.05183415487408638,0.04970608279109001,0.049443915486335754,0.05353335291147232,0.06650388240814209,"obj=plain/aot,cons=plain/jit,grad=plain/jit,jac=vmap/jit,hess=vmap/aot",1.07,node2900,d33b6b7
