problem,case,framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,hostname,commit
opf,pglib_opf_case9241_pegase,torch,cpu,85568,1,0.016540056094527245,1.073095016181469,0.19353092648088932,3.4568761475384235,30.862343031913042,"obj=plain,cons=plain,grad=plain,jac=vmap,hess=vmap",0.99,node4406,0842524
