suite,problem,size,ams,nvar,ncon,nnzj,nnzh,tobj,tcon,tgrad,tjac,thess,thprod,tjprod,tjtprod,tcreate,bt_n,bt_spread
LV,wood,200000,JuMP,200000,199993,599979,999978,0.000149176,0.00319865,0.015672898,0.063832908,0.27107275,0.197973353,0.060590982,0.066599828,213.65311183,0,0.0
LV,broyden_tridiagonal,2000,JuMP,2000,1996,9980,15977,1.602e-6,1.5212e-5,4.504e-5,0.000385369,0.002023261,0.00150542,0.000379692,0.000379876,0.159656858,0,0.0
LV,augmented_lagrangian,20,JuMP,20,18,54,78,1.26e-7,1.38e-7,4.16e-7,9.68e-7,8.954e-6,6.512e-6,9.88e-7,9.71e-7,0.001170956,0,0.0
LV,generalized_brown,200000,JuMP,200000,199998,599994,499998,0.000149744,0.025879634,0.003397085,0.089255579,0.037382064,0.021166185,0.024898966,135.471272792,27.44262585,0,0.0
LV,chained_hs48,2000,JuMP,2000,1332,5328,4664,5.504e-6,4.047e-5,6.7324e-5,0.00035601,9.833e-6,3.971e-6,3.8808e-5,0.011536516,0.008123161,0,0.0
LV,chained_hs51,20,JuMP,20,11,26,36,1.27e-7,2.83e-7,3.44e-7,1.47e-6,1.945e-6,1.757e-6,2.7e-7,1.7541e-5,0.000110226,0,0.0
LV,chained_hs53,200000,JuMP,200000,149996,349991,449991,0.000149185,0.015495572,0.004096247,0.03996568,0.036665278,0.025737158,0.014593981,70.187780179,24.183195155,0,0.0
LV,broyden_tridiagonal,2000,AMPL,2000,1996,9980,5997,0.000144937,0.000215753,0.000104925,0.000475222,0.001452342,0.000782599,0.00060031,0.000598595,0.019697374,0,0.0
LV,augmented_lagrangian,20,AMPL,20,18,54,60,5.57e-7,8.63e-7,5.55e-7,1.505e-6,4.906e-6,2.861e-6,2.474e-6,2.455e-6,0.000123713,0,0.0
LV,generalized_brown,200000,AMPL,200000,199998,599994,300000,0.01649166,0.015289472,0.012123261,0.030371024,0.076568625,0.034950447,0.040677466,0.040538854,1.338503725,0,0.0
LV,chained_hs48,2000,AMPL,2000,1332,5328,3332,1.7724e-5,1.8308e-5,2.5267e-5,4.834e-5,0.000140705,4.6558e-5,0.000125191,0.000122151,0.005962972,0,0.0
LV,chained_hs51,20,AMPL,20,11,26,25,2.52e-7,1.56e-7,1.91e-7,3.02e-7,9.81e-7,3.98e-7,9.78e-7,9.66e-7,4.9128e-5,0,0.0
LV,chained_hs53,200000,AMPL,200000,149996,349991,299995,0.005852709,0.005429604,0.005588464,0.01133753,0.02740153,0.009112953,0.018885224,0.018926818,0.750171305,0,0.0
COPS,camshape,170000,JuMP,170000,340003,850000,509997,0.000140256,0.013552298,0.010953472,0.030314381,0.008362962,3.078e-5,0.012877055,14.686251315,1.716543156,0,0.0
COPS,channel,400,JuMP,16000,16000,111187,3200,4.6e-8,0.000195881,1.2744e-5,0.000696117,1.1657e-5,2.604e-6,0.000198021,0.089769643,0.04667478,0,0.0
COPS,gasoil,2,JuMP,55,52,262,148,1.46e-7,3.38e-7,1.179e-6,8.84e-7,5.103e-6,1.1e-7,1.1e-6,1.014e-6,0.000770461,0,0.0
COPS,marine,14000,JuMP,448015,447992,1525976,308184,4.43e-7,0.012705113,0.003948838,0.027752805,0.005059031,0.000135935,0.012178798,99.752220223,2.191182627,0,0.0
COPS,pinene,100,JuMP,5005,5000,22880,3400,7.47e-7,6.7658e-5,4.6538e-5,0.00024069,1.1327e-5,9.77e-7,6.9844e-5,0.018921846,0.012519592,0,0.0
COPS,rocket,2,JuMP,13,10,42,58,4.9e-8,2.36e-7,7.6e-7,1.12e-6,2.098e-6,2.9e-8,4.6e-7,6.723e-6,0.000402415,0,0.0
COPS,torsion,"(320, 320)",JuMP,103684,103684,103684,310408,0.00057481,0.000160326,0.007034897,2.8662e-5,0.000184793,0.00061478,0.000223363,0.000163077,1.764434165,0,0.0
COPS,camshape,170000,AMPL,170000,340003,850000,339998,0.000601851,0.019440942,0.000850225,0.041911453,0.069637243,0.02515508,0.056914209,0.056524775,29.228808818,0,0.0
COPS,channel,400,AMPL,16000,16000,123181,3200,2.5e-6,0.000400339,9.891e-6,0.000901461,0.000871947,0.000193844,0.003698052,0.003694861,0.116379438,0,0.0
COPS,gasoil,2,AMPL,55,52,262,92,1.937e-6,6.63e-7,2.942e-6,1.738e-6,9.267e-6,4.269e-6,7.094e-6,7.027e-6,0.000426293,0,0.0
COPS,marine,14000,AMPL,448015,447992,1525976,210184,0.000260666,0.019144032,0.000528486,0.039366612,0.073443475,0.021088763,0.068780058,0.068424391,1.755599108,0,0.0
COPS,pinene,100,AMPL,5005,5000,22880,1900,2.709e-6,0.00012898,6.226e-6,0.000290265,0.000467366,0.000146622,0.000670844,0.000668889,0.01868902,0,0.0
