problem,framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,hostname,commit
elec,casadi-mx,cpu,50,1,0.041010091081261635,0.0025299377739429474,0.0625301618129015,0.0026798807084560394,5.328582134097815,"obj=mx/interp,cons=mx/interp,grad=mx/codegen,jac=mx/jit,hess=mx/interp",1.0,node4406,ecec181
elec,casadi-mx,cpu,100,1,0.147900078445673,0.002769986167550087,0.22101099602878094,0.003100140020251274,40.91752995736897,"obj=mx/codegen,cons=mx/interp,grad=mx/jit,jac=mx/jit,hess=mx/interp",1.0,node4406,ecec181
elec,casadi-mx,cpu,200,1,0.5904519930481911,0.0031299423426389694,0.9309740271419287,0.0038798898458480835,328.7174280267209,"obj=mx/codegen,cons=mx/interp,grad=mx/codegen,jac=mx/jit,hess=mx/interp",1.0,node4406,ecec181
