problem,framework,device,n,case,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,nnzj,nnzh,hostname,commit
opf,examodels,cpu,1088,pglib_opf_case118_ieee,1,4.9999999999999996e-5,0.00962,0.00013,0.02191,0.03293,native,5925,8474,node4406,0842524
