problem,case,framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,hostname,commit
opf,pglib_opf_case118_ieee,jax,cuda,1088,1,0.033352989703416824,0.03378395922482014,0.03282795660197735,0.04268402699381113,0.04121207166463137,"obj=plain/jit,cons=plain/jit,grad=plain/jit,jac=vmap/jit,hess=vmap/jit",1.28,node2642,8d2cd8c
