problem,case,framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,hostname,commit
opf,pglib_opf_case118_ieee,torch,cuda,1088,1,0.039360951632261276,0.36150298546999693,0.2188060898333788,2.317287027835846,18.993684905581176,"obj=plain,cons=plain,grad=plain,jac=vmap,hess=vmap",1.0,node2642,8d2cd8c
