problem,case,framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,colors_jac,colors_hess,nnz_jac,nnz_hess,unique_jac,unique_hess,computed_jac,computed_hess,tbuild_s,hostname,commit
opf,pglib_opf_case78484_epigrids,jax,cuda,674562,1,0.18358416855335236,0.24079415015876293,0.24424493312835693,0.42518717236816883,1.621828880161047,"obj=plain/jit,cons=plain/jit,grad=plain/jit,jac=vmap/jit,hess=vmap/jit",0.24,9,32,3950953,5708389,3950953,1178095,14010012,21585984,,node5004,fb27863
