problem,framework,device,n,case,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,nnzj,nnzh,hostname,commit
lv,examodels,cpu-mt,20,,8,9.999999999999999e-5,0.00026,0.00019999999999999998,0.00044,0.000821,native,54,165,node4115,dda8704
lv,examodels,cpu-mt,200,,8,0.00011999999999999999,0.001792,0.00063,0.0037349999999999996,0.00687,native,594,1785,node4115,dda8704
lv,examodels,cpu-mt,2000,,8,0.006209,0.015081,0.018646,0.026246,0.053393,native,5994,17985,node4115,dda8704
lv,examodels,cpu-mt,20000,,8,0.01436,0.035128,0.051872,0.074303,0.155415,native,59994,179985,node4115,dda8704
lv,examodels,cpu-mt,200000,,8,0.08255299999999999,0.227324,0.36672499999999997,0.589323,1.177022,native,599994,1799985,node4115,dda8704
