problem,framework,device,n,case,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,nnzj,nnzh,hostname,commit
opf,examodels,cpu,1088,pglib_opf_case118_ieee,1,4.0e-5,0.00716,8.0e-5,0.014950999999999999,0.023552,native,5925,8474,node4115,4bef613
