problem,framework,device,n,case,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,nnzj,nnzh,hostname,commit
opf,examodels,cpu-mt,1088,pglib_opf_case118_ieee,8,0.00023,0.029791,0.000351,0.028169,0.037321,native,5925,8474,node4115,4bef613
