problem,case,framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,colors_jac,colors_hess,nnz_jac,nnz_hess,unique_jac,unique_hess,computed_jac,computed_hess,tbuild_s,hostname,commit
opf,pglib_opf_case1354_pegase,casadi-mx,cpu,11192,1,0.003053806722164154,0.0711679458618164,0.00685080885887146,0.5428781732916832,0.46469084918498993,"obj=mx/jit,cons=mx/interp,grad=mx/jit,jac=mx/interp,hess=mx/interp",1.0,,,61605,18866,61605,18866,61605,18866,0.057,node4115,4bef613
