problem,framework,device,n,case,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,nnzj,nnzh,hostname,commit
lv,examodels,cpu-mt,20,,8,0.00015,0.00038,0.0003,0.00066,0.00122,native,54,165,node3617,d8941c6
lv,examodels,cpu-mt,200,,8,0.00017999999999999998,0.00261,0.00092,0.00556,0.01031,native,594,1785,node3617,d8941c6
lv,examodels,cpu-mt,2000,,8,0.010339999999999998,0.02006,0.023901,0.036491,0.076451,native,5994,17985,node3617,d8941c6
lv,examodels,cpu-mt,20000,,8,0.03427,0.046020000000000005,0.106501,0.131421,0.279922,native,59994,179985,node3617,d8941c6
lv,examodels,cpu-mt,200000,,8,0.142701,0.34260300000000005,1.268281,0.897218,1.9134950000000002,native,599994,1799985,node3617,d8941c6
