suite,problem,size,ams,nvar,ncon,nnzj,nnzh,tobj,tcon,tgrad,tjac,thess,thprod,tjprod,tjtprod,tcreate,bt_n,bt_spread
LV,cragg_levy,2000,JuMP,2000,1998,5994,11991,8.7e-7,6.47e-6,2.249e-5,0.000152561,0.001333596,0.000875274,0.000152231,0.00015393,0.097487178,0,0.0
LV,chained_hs50,20,JuMP,20,11,33,48,8.0e-8,2.2e-7,5.3e-7,1.13e-6,8.0e-8,5.0e-8,2.3e-7,1.122e-5,5.494e-5,0,0.0
LV,cragg_levy,2000,AMPL,2000,1998,5994,3999,0.00014801,8.1241e-5,5.7501e-5,0.000157681,0.000565103,0.000194041,0.000222931,0.000222531,0.006457118,0,0.0
LV,chained_hs50,20,AMPL,20,11,33,33,1.5e-7,1.5e-7,1.7e-7,3.8e-7,8.7e-7,3.4e-7,8.6e-7,8.4e-7,2.991e-5,0,0.0
COPS,chain,5000,JuMP,5000,3752,17491,9992,3.0e-8,1.372e-5,6.95e-6,0.000185471,0.001056734,3.4e-7,0.000185811,0.00018372,0.10745597,0,0.0
COPS,robot,2,JuMP,28,24,84,76,3.0e-8,2.7e-7,5.1e-7,1.39e-6,2.59e-6,2.0e-8,5.4e-7,8.8e-6,0.000449022,0,0.0
COPS,chain,5000,AMPL,5000,3752,17491,2500,6.6e-7,0.000140521,2.31e-6,0.000264502,0.000493012,9.777e-5,0.000427221,0.000422442,0.00675267,0,0.0
COPS,robot,2,AMPL,28,24,84,42,4.0e-8,7.6e-7,6.0e-8,1.26e-6,3.72e-6,8.2e-7,2.34e-6,2.34e-6,4.773e-5,0,0.0
OPF-polar,pglib_opf_case89_pegase.m,pglib_opf_case89_pegase.m,JuMP,1042,1649,6395,9310,4.0e-8,1.696e-5,3.17e-6,0.0001138,0.000537922,9.0e-8,8.624e-5,0.000882924,0.05250853,0,0.0
OPF-polar,pglib_opf_case4020_goc.m,pglib_opf_case4020_goc.m,JuMP,36696,56957,210388,307538,3.2e-7,0.000958674,0.000173341,0.0183452,0.077068126,2.33e-6,0.016625982,0.168882696,2.563373552,0,0.0
OPF-rect,pglib_opf_case60_c.m,pglib_opf_case60_c.m,JuMP,518,857,3127,3176,5.0e-8,1.978e-5,2.02e-6,7.1261e-5,4.217e-5,6.0e-8,2.44e-5,0.001008984,0.005687955,0,0.0
OPF-rect,pglib_opf_case3375wp_k.m,pglib_opf_case3375wp_k.m,JuMP,24350,42624,147625,171344,1.8e-7,0.003111124,0.00010221,0.009713663,0.010649257,1.53e-6,0.004294479,0.67051893,0.468774011,0,0.0
OPF-polar,pglib_opf_case89_pegase.m,pglib_opf_case89_pegase.m,AMPL,1042,1649,6503,1931,1.5e-7,7.9781e-5,1.89e-6,0.00015125,0.000297582,3.594e-5,0.000235831,0.000237631,0.003085894,0,0.0
OPF-polar,pglib_opf_case4020_goc.m,pglib_opf_case4020_goc.m,AMPL,36696,56957,218385,64391,5.76e-6,0.009696032,0.000155691,0.021075812,0.038065036,0.001761998,0.024332286,0.024464867,0.160988261,0,0.0
OPF-rect,pglib_opf_case60_c.m,pglib_opf_case60_c.m,AMPL,518,797,3224,820,1.4e-7,2.824e-5,2.6e-7,6.029e-5,0.000121841,2.869e-5,9.479e-5,9.5891e-5,0.001432856,0,0.0
OPF-rect,pglib_opf_case3375wp_k.m,pglib_opf_case3375wp_k.m,AMPL,24350,39250,154356,43038,4.43e-6,0.005191093,1.196e-5,0.011690681,0.035552575,0.003251274,0.014959526,0.015038055,0.125932899,0,0.0
