suite,problem,size,ams,nvar,ncon,nnzj,nnzh,tobj,tcon,tgrad,tjac,thess,thprod,tjprod,tjtprod,tcreate,bt_n,bt_spread
LV,wood,2000,JuMP,2000,1993,5979,9978,1.08e-6,6.09e-6,4.368e-5,0.000129261,0.001238206,0.000945955,0.000127851,0.000131461,0.090977198,0,0.0
LV,chained_hs48,20,JuMP,20,12,48,44,8.0e-8,2.9e-7,5.7e-7,1.85e-6,8.0e-8,5.0e-8,2.5e-7,1.23e-5,5.72e-5,0,0.0
LV,wood,2000,AMPL,2000,1993,5979,3999,5.292e-5,0.00011245,8.5911e-5,0.000219261,0.000587012,0.000202491,0.000289771,0.000288592,0.012000183,0,0.0
LV,chained_hs48,20,AMPL,20,12,48,32,1.6e-7,1.5e-7,1.7e-7,3.5e-7,8.3e-7,3.4e-7,9.4e-7,9.3e-7,3.032e-5,0,0.0
COPS,camshape,2000,JuMP,2000,4003,10000,5997,1.5e-6,6.396e-5,1.886e-5,0.00014255,1.585e-5,1.5e-7,6.381e-5,0.004240279,0.007710664,0,0.0
COPS,pinene,2,JuMP,105,100,438,160,2.0e-7,1.01e-6,9.8e-7,2.79e-6,1.6e-7,1.2e-7,1.0e-6,3.512e-5,0.000321881,0,0.0
COPS,camshape,2000,AMPL,2000,4003,10000,3998,6.14e-6,8.503e-5,5.11e-6,0.000193181,0.000466092,0.000172361,0.000297431,0.000292982,0.008136946,0,0.0
COPS,pinene,2,AMPL,105,100,438,130,1.28e-6,1.08e-6,1.78e-6,2.58e-6,7.58e-6,3.74e-6,8.21e-6,8.07e-6,0.000189561,0,0.0
OPF-polar,pglib_opf_case30_ieee.m,pglib_opf_case30_ieee.m,JuMP,236,348,1245,1806,4.0e-8,2.99e-6,8.9e-7,1.38e-5,9.658e-5,4.0e-8,1.129e-5,0.00010787,0.009451121,0,0.0
OPF-polar,pglib_opf_case2869_pegase.m,pglib_opf_case2869_pegase.m,JuMP,25086,37813,140724,203851,4.1e-7,0.000876133,0.00012997,0.011688051,0.044582505,1.58e-6,0.009438362,0.356567392,1.617325034,0,0.0
OPF-rect,pglib_opf_case14_ieee.m,pglib_opf_case14_ieee.m,JuMP,118,197,709,758,4.0e-8,4.45e-6,7.0e-7,1.317e-5,7.74e-6,3.0e-8,5.1e-6,0.000173251,0.001397996,0,0.0
OPF-rect,pglib_opf_case2853_sdet.m,pglib_opf_case2853_sdet.m,JuMP,23028,38860,139315,156618,6.3e-7,0.002943973,0.00013409,0.009441262,0.008794928,1.45e-6,0.004470879,0.824578001,0.41567936,0,0.0
OPF-polar,pglib_opf_case30_ieee.m,pglib_opf_case30_ieee.m,AMPL,236,348,1303,418,6.0e-8,1.0621e-5,2.1e-7,2.163e-5,4.197e-5,7.17e-6,3.972e-5,3.965e-5,0.000578653,0,0.0
OPF-polar,pglib_opf_case2869_pegase.m,pglib_opf_case2869_pegase.m,AMPL,25086,37813,144219,42807,4.64e-6,0.005903275,8.5741e-5,0.013030087,0.02281375,0.001125105,0.016343332,0.016163081,0.112879262,0,0.0
OPF-rect,pglib_opf_case14_ieee.m,pglib_opf_case14_ieee.m,AMPL,118,183,736,202,6.0e-8,5.48e-6,8.0e-8,1.238e-5,2.21e-5,6.88e-6,2.092e-5,2.334e-5,0.000339911,0,0.0
OPF-rect,pglib_opf_case2853_sdet.m,pglib_opf_case2853_sdet.m,AMPL,23028,36007,144230,38783,5.29e-6,0.005095942,1.208e-5,0.010905207,0.032744662,0.002961283,0.013464068,0.01356568,0.121999332,0,0.0
