suite,problem,size,ams,nvar,ncon,nnzj,nnzh,tobj,tcon,tgrad,tjac,thess,thprod,tjprod,tjtprod,tcreate,bt_n,bt_spread
LV,trigo_tridiagonal,20,JuMP,20,4,14,35,1.0e-7,1.2e-7,2.9e-7,3.7e-7,3.13e-6,2.71e-6,2.5e-7,1.29e-6,0.000336012,0,0.0
LV,chained_hs52,200000,JuMP,200000,149996,349991,449991,7.52e-5,0.02765988,0.001942918,0.065818527,0.026587986,0.015052635,0.029019836,44.221173864,18.850271316,0,0.0
LV,trigo_tridiagonal,20,AMPL,20,4,14,23,1.0e-6,1.1e-7,3.1e-7,2.8e-7,2.56e-6,1.21e-6,6.3e-7,6.3e-7,3.63e-5,0,0.0
LV,chained_hs52,200000,AMPL,200000,149996,349991,299995,0.008912615,0.005462821,0.00494219,0.009771929,0.042900782,0.006177885,0.013838926,0.013831286,0.420914137,0,0.0
COPS,elec,5,JuMP,15,5,15,135,1.0e-7,1.1e-7,3.9e-7,2.4e-7,9.59e-6,2.67e-6,1.1e-7,4.9e-6,0.0001805,0,0.0
COPS,steering,42000,JuMP,210006,168008,840008,588000,3.0e-8,0.015534572,0.000309191,0.067833922,0.12471142,1.552e-5,0.049424898,28.354200183,5.704977067,0,0.0
COPS,elec,5,AMPL,15,5,15,120,2.5e-7,1.1e-7,2.6e-7,2.1e-7,2.84e-6,1.77e-6,5.6e-7,5.6e-7,3.3051e-5,0,0.0
COPS,steering,42000,AMPL,210006,168008,840008,168004,3.046e-5,0.034563517,0.000783753,0.057294224,0.083833286,0.008625386,0.065187787,0.065468449,0.577434177,0,0.0
OPF-polar,pglib_opf_case500_goc.m,pglib_opf_case500_goc.m,JuMP,4254,6097,22214,32123,2.4e-7,6.609e-5,1.8211e-5,0.000387322,0.002928313,3.6e-7,0.000342562,0.004081448,0.179610824,0,0.0
OPF-polar,pglib_opf_case6470_rte.m,pglib_opf_case6470_rte.m,JuMP,50482,75976,271746,396293,5.9e-7,0.002103369,0.000254221,0.021456441,0.083343285,3.14e-6,0.019770394,0.280949926,3.440197046,0,0.0
OPF-rect,pglib_opf_case240_pserc.m,pglib_opf_case240_pserc.m,JuMP,2558,4097,15583,16868,1.4e-7,0.00011254,1.136e-5,0.000355232,0.000234841,1.9e-7,0.000145951,0.011190707,0.028719062,0,0.0
OPF-rect,pglib_opf_case5658_epigrids.m,pglib_opf_case5658_epigrids.m,JuMP,48552,86137,313885,367368,3.79e-7,0.007694625,0.00022145,0.019753336,0.01880527,3.019e-6,0.009892448,2.766001284,0.992244352,0,0.0
OPF-polar,pglib_opf_case500_goc.m,pglib_opf_case500_goc.m,AMPL,4254,6097,23183,7072,1.4e-6,0.000284279,8.36e-6,0.000563343,0.001096585,0.000156291,0.000876724,0.000873543,0.011868552,0,0.0
OPF-polar,pglib_opf_case6470_rte.m,pglib_opf_case6470_rte.m,AMPL,50482,75976,284613,87694,8.78e-6,0.010136212,0.000214181,0.021744851,0.038617762,0.00237114,0.02609675,0.025623967,0.199133225,0,0.0
OPF-rect,pglib_opf_case240_pserc.m,pglib_opf_case240_pserc.m,AMPL,2558,3857,16064,3904,7.7e-7,0.000162441,1.63e-6,0.000346491,0.000775423,0.000185061,0.000568583,0.000563352,0.007973923,0,0.0
OPF-rect,pglib_opf_case5658_epigrids.m,pglib_opf_case5658_epigrids.m,AMPL,48552,80479,325202,84714,7.42e-6,0.009842131,2.536e-5,0.021851601,0.078265207,0.009223038,0.026101929,0.025912709,0.272179491,0,0.0
