problem,case,framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,colors_jac,colors_hess,nnz_jac,nnz_hess,unique_jac,unique_hess,computed_jac,computed_hess,tbuild_s,hostname,commit
opf,pglib_opf_case118_ieee,torch,cuda,1088,1,0.014321994967758656,0.06669794674962759,0.024728011339902878,0.08361891377717257,0.10505400132387877,"obj=plain/graph,cons=plain/compile,grad=plain/graph,jac=vmap/compile,hess=vmap/compile",1.0,8,20,5925,8474,5925,1868,19128,21760,,node2642,d8941c6
