problem,framework,device,n,case,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,nnzj,nnzh,hostname,commit
lv,examodels,cpu,20,,1,2.0e-5,0.00019999999999999998,4.9999999999999996e-5,0.00039999999999999996,0.000671,native,54,165,node4115,4bef613
lv,examodels,cpu,200,,1,9.999999999999999e-5,0.001892,0.00037,0.004116,0.00718,native,594,1785,node4115,4bef613
lv,examodels,cpu,2000,,1,0.0008810000000000001,0.018796,0.003565,0.041317,0.072029,native,5994,17985,node4115,4bef613
lv,examodels,cpu,20000,,1,0.008672,0.18806,0.03628,0.4137,0.729166,native,59994,179985,node4115,4bef613
lv,examodels,cpu,200000,,1,0.0868,1.946854,0.36831800000000003,4.263418,7.326121,native,599994,1799985,node4115,4bef613
