problem,framework,device,n,case,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,nnzj,nnzh,hostname,commit
lv,examodels,cpu-mt,20,,8,9.999999999999999e-5,0.00025,0.00019999999999999998,0.00044,0.0008309999999999999,native,54,165,node4115,4bef613
lv,examodels,cpu-mt,200,,8,0.00011999999999999999,0.001782,0.00064,0.003765,0.006899000000000001,native,594,1785,node4115,4bef613
lv,examodels,cpu-mt,2000,,8,0.001932,0.011596,0.014348999999999999,0.022611,0.04328,native,5994,17985,node4115,4bef613
lv,examodels,cpu-mt,20000,,8,0.019988,0.033407,0.047616,0.078668,0.16602899999999998,native,59994,179985,node4115,4bef613
lv,examodels,cpu-mt,200000,,8,0.086129,0.22841499999999998,0.353797,0.5916359999999999,1.179867,native,599994,1799985,node4115,4bef613
