problem,framework,device,n,case,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,nnzj,nnzh,hostname,commit
lv,examodels,cpu-mt,20,,8,0.00014000000000000001,0.00037,0.00029,0.00066,0.00122,native,54,165,node4405,e276519
lv,examodels,cpu-mt,200,,8,0.00017999999999999998,0.00261,0.00092,0.00552,0.0103,native,594,1785,node4405,e276519
lv,examodels,cpu-mt,2000,,8,0.00601,0.01984,0.018580000000000003,0.034109999999999994,0.07082000000000001,native,5994,17985,node4405,e276519
lv,examodels,cpu-mt,20000,,8,0.028710000000000003,0.05054,0.120841,0.12580100000000002,0.26628999999999997,native,59994,179985,node4405,e276519
lv,examodels,cpu-mt,200000,,8,0.209481,0.34193100000000004,1.547545,0.9085529999999999,2.001016,native,599994,1799985,node4405,e276519
