problem,framework,device,n,case,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,nnzj,nnzh,hostname,commit
lv,examodels,cpu,20,,1,4.0e-5,0.0003,7.000000000000001e-5,0.00058,0.00107,native,54,165,node4405,e276519
lv,examodels,cpu,200,,1,0.00016999999999999999,0.0027199999999999998,0.00054,0.00619,0.011219999999999999,native,594,1785,node4405,e276519
lv,examodels,cpu,2000,,1,0.00149,0.027909999999999997,0.00551,0.063321,0.113551,native,5994,17985,node4405,e276519
lv,examodels,cpu,20000,,1,0.01467,0.276301,0.054830000000000004,0.6238119999999999,1.153434,native,59994,179985,node4405,e276519
lv,examodels,cpu,200000,,1,0.1467,2.739389,0.562332,6.316269999999999,11.653887,native,599994,1799985,node4405,e276519
