problem,case,framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,colors_jac,colors_hess,nnz_jac,nnz_hess,unique_jac,unique_hess,computed_jac,computed_hess,tbuild_s,hostname,commit
lv,,jax,cpu,20,1,0.004840083420276642,0.004959758371114731,0.00470038503408432,0.006750226020812988,0.01606019213795662,"obj=plain/jit,cons=plain/jit,grad=plain/jit,jac=vmap/jit,hess=vmap/jit",0.99,3,3,54,39,54,39,54,60,,node3617,31e7b19
lv,,jax,cpu,200,1,0.01398986205458641,0.016239937394857407,0.013300683349370956,0.028349924832582474,0.03450969234108925,"obj=plain/jit,cons=plain/jit,grad=plain/jit,jac=vmap/jit,hess=vmap/jit",0.99,3,3,594,399,594,399,594,600,,node3617,31e7b19
lv,,jax,cpu,2000,1,0.015159603208303452,0.045971013605594635,0.014940276741981506,0.1599108800292015,0.21742144599556923,"obj=plain/jit,cons=plain/jit,grad=plain/jit,jac=vmap/aot,hess=vmap/jit",1.0,3,3,5994,3999,5994,3999,5994,6000,,node3617,31e7b19
lv,,jax,cpu,20000,1,0.039301346987485886,0.3335927613079548,0.027469824999570847,1.4850534498691559,2.067146822810173,"obj=plain/jit,cons=plain/jit,grad=plain/jit,jac=vmap/jit,hess=vmap/jit",1.0,3,3,59994,39999,59994,39999,59994,60000,,node3617,31e7b19
lv,,jax,cpu,200000,1,0.24131173267960548,3.224767278879881,0.1554521732032299,15.961472876369953,22.831231355667114,"obj=plain/jit,cons=plain/aot,grad=plain/jit,jac=vmap/aot,hess=vmap/jit",1.0,3,3,599994,399999,599994,399999,599994,600000,,node3617,31e7b19
