problem,framework,device,n,case,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,nnzj,nnzh,hostname,commit
lv,examodels,cpu,20,,1,4.0e-5,0.0003,8.0e-5,0.0006,0.00104,native,54,165,node3617,31e7b19
lv,examodels,cpu,200,,1,0.00016999999999999999,0.00274,0.00053,0.00627,0.01119,native,594,1785,node3617,31e7b19
lv,examodels,cpu,2000,,1,0.00149,0.027889999999999998,0.00532,0.06218100000000001,0.11317100000000001,native,5994,17985,node3617,31e7b19
lv,examodels,cpu,20000,,1,0.01467,0.272042,0.05365,0.625586,1.155299,native,59994,179985,node3617,31e7b19
lv,examodels,cpu,200000,,1,0.146491,2.793973,0.5592849999999999,6.286163,11.582977,native,599994,1799985,node3617,31e7b19
