problem,framework,device,n,case,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,nnzj,nnzh,hostname,commit
lv,examodels,cuda,20,,1,0.026410999999999997,0.004598,0.017567999999999997,0.008542999999999999,0.014280999999999999,native,54,165,node5004,dda8704
lv,examodels,cuda,200,,1,0.026185,0.004637,0.017424000000000002,0.008886999999999999,0.014694,native,594,1785,node5004,dda8704
lv,examodels,cuda,2000,,1,0.034022000000000004,0.005423,0.018057999999999998,0.010481,0.01568,native,5994,17985,node5004,dda8704
lv,examodels,cuda,20000,,1,0.033161,0.005,0.018098,0.009507999999999999,0.01522,native,59994,179985,node5004,dda8704
lv,examodels,cuda,200000,,1,0.034143,0.005539,0.018102,0.009676,0.017013,native,599994,1799985,node5004,dda8704
