problem,case,framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,colors_jac,colors_hess,nnz_jac,nnz_hess,unique_jac,unique_hess,computed_jac,computed_hess,tbuild_s,batch_n,batch_spread,harness_floor_ns,hostname,commit
lv,,jax,cuda,20,1,0.023156313028713644,0.027938003492105075,0.027944370139074356,0.02480009859207289,0.02643870166685267,"obj=plain/aot,cons=plain/aot,grad=plain/aot,jac=vmap/aot,hess=vmap/aot",1.39,3,3,54,39,54,39,54,60,,2932,0.272051,41,node5003,1c5ba8e
lv,,jax,cuda,200,1,0.028010995071060186,0.026945890669111017,0.02692312411665189,0.031938895920042606,0.03638671034790046,"obj=plain/aot,cons=plain/jit,grad=plain/jit,jac=vmap/aot,hess=vmap/jit",0.74,3,3,594,399,594,399,594,600,,2554,0.128477,43,node5003,1c5ba8e
lv,,jax,cuda,2000,1,0.027395428893457002,0.026516224943706392,0.025460803801995405,0.03429375715587033,0.041079478627391926,"obj=plain/jit,cons=plain/aot,grad=plain/jit,jac=vmap/aot,hess=vmap/jit",0.87,3,3,5994,3999,5994,3999,5994,6000,,2584,0.163824,42,node5003,1c5ba8e
lv,,jax,cuda,20000,1,0.028440452497496264,0.027774493786353157,0.027188527338952315,0.038603474968113005,0.036524912366602394,"obj=plain/jit,cons=plain/aot,grad=plain/jit,jac=vmap/jit,hess=vmap/jit",0.81,3,3,59994,39999,59994,39999,59994,60000,,2637,0.160106,43,node5003,1c5ba8e
lv,,jax,cuda,200000,1,0.02765194741077721,0.025829392763474728,0.027845909696043482,0.07572298809691076,0.09464196746938133,"obj=plain/jit,cons=plain/jit,grad=plain/jit,jac=vmap/aot,hess=vmap/aot",0.53,3,3,599994,399999,599994,399999,599994,600000,,2514,0.059968,43,node5003,1c5ba8e
