framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,hostname,commit
jax,cpu,20,1,0.004949979484081268,0.005089910700917244,0.004819827154278755,0.005659880116581917,0.020110048353672028,"obj=plain/jit,cons=plain/jit,grad=plain/jit,jac=vmap/jit,hess=vmap/jit",0.99,node4406,d33b6b7
jax,cpu,200,1,0.017960090190172195,0.020379899069666862,0.017150072380900383,0.02616015262901783,0.039999838918447495,"obj=plain/jit,cons=plain/jit,grad=plain/jit,jac=vmap/jit,hess=vmap/jit",0.99,node4406,d33b6b7
jax,cpu,2000,1,0.018619932234287262,0.04969094879925251,0.018579885363578796,0.10704109445214272,0.126739963889122,"obj=plain/jit,cons=plain/jit,grad=plain/jit,jac=vmap/jit,hess=vmap/jit",0.99,node4406,d33b6b7
jax,cpu,20000,1,0.044640153646469116,0.33754087053239346,0.03123003989458084,0.9116448927670717,0.9877041447907686,"obj=plain/aot,cons=plain/jit,grad=plain/jit,jac=vmap/aot,hess=vmap/jit",1.0,node4406,d33b6b7
jax,cpu,200000,1,0.2497308887541294,3.2352551352232695,0.1607108861207962,8.997223107144237,9.56815597601235,"obj=plain/jit,cons=plain/aot,grad=plain/jit,jac=vmap/aot,hess=vmap/jit",1.0,node4406,d33b6b7
