framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,hostname,commit
casadi-mx,cpu,20,1,0.0021599698811769485,0.003069872036576271,0.0021299347281455994,0.0037499703466892242,0.0049299560487270355,"obj=mx/jit,cons=mx/jit,grad=mx/jit,jac=mx/codegen,hess=mx/jit",0.96,node4406,d33b6b7
casadi-mx,cpu,200,1,0.0036300625652074814,0.013199867680668831,0.0034598633646965027,0.018589897081255913,0.028399983420968056,"obj=mx/interp,cons=mx/codegen,grad=mx/codegen,jac=mx/codegen,hess=mx/codegen",0.99,node4406,d33b6b7
casadi-mx,cpu,2000,1,0.013530021533370018,0.11128000915050507,0.012720003724098206,0.16507110558450222,0.26862090453505516,"obj=mx/interp,cons=mx/codegen,grad=mx/interp,jac=mx/interp,hess=mx/codegen",1.0,node4406,d33b6b7
casadi-mx,cpu,20000,1,0.11764001101255417,1.1080149561166763,0.10922993533313274,1.6929779667407274,2.731383079662919,"obj=mx/interp,cons=mx/codegen,grad=mx/codegen,jac=mx/interp,hess=mx/jit",1.0,node4406,d33b6b7
casadi-mx,cpu,200000,1,1.15196593105793,11.163563933223486,1.09587493352592,18.75777984969318,37.59746113792062,"obj=mx/interp,cons=mx/codegen,grad=mx/codegen,jac=mx/interp,hess=mx/jit",1.0,node4406,d33b6b7
