problem,framework,device,n,case,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,nnzj,nnzh,hostname,commit
lv,examodels,cuda,20,,1,0.028024,0.004799,0.017900000000000003,0.008764,0.014632,native,54,165,node2436,31e7b19
lv,examodels,cuda,200,,1,0.028199,0.004903,0.01816,0.009061,0.014787,native,594,1785,node2436,31e7b19
lv,examodels,cuda,2000,,1,0.036598,0.004814,0.017622,0.009391,0.015152,native,5994,17985,node2436,31e7b19
lv,examodels,cuda,20000,,1,0.036301,0.004756,0.017438000000000002,0.009267,0.015077,native,59994,179985,node2436,31e7b19
lv,examodels,cuda,200000,,1,0.036812,0.00486,0.017571000000000003,0.009316,0.015112,native,599994,1799985,node2436,31e7b19
