problem,framework,device,n,case,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,nnzj,nnzh,hostname,commit
lv,examodels,cuda,20,,1,0.026676,0.004293,0.015992,0.007943,0.013408,native,54,165,node1702,e276519
lv,examodels,cuda,200,,1,0.026898,0.0043950000000000005,0.016472999999999998,0.008158,0.013577,native,594,1785,node1702,e276519
lv,examodels,cuda,2000,,1,0.035082,0.004419,0.0163,0.00866,0.014035,native,5994,17985,node1702,e276519
lv,examodels,cuda,20000,,1,0.034650999999999994,0.004484,0.016131,0.008627000000000001,0.01418,native,59994,179985,node1702,e276519
lv,examodels,cuda,200000,,1,0.035086,0.00443,0.016079999999999997,0.008731,0.01401,native,599994,1799985,node1702,e276519
