problem,case,framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,colors_jac,colors_hess,nnz_jac,nnz_hess,unique_jac,unique_hess,computed_jac,computed_hess,tbuild_s,hostname,commit
opf,pglib_opf_case78484_epigrids,torch,cuda,674562,1,0.017523998394608498,0.06832100916653872,0.03149302210658789,0.2360900107305497,18.305439996765926,"obj=plain/graph,cons=plain/compile,grad=plain/graph,jac=vmap/compile,hess=vmap/graph",1.0,9,32,3950953,5708389,3950953,1178095,14010012,21585984,,node1702,e276519
