problem,framework,device,n,case,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,nnzj,nnzh,hostname,commit
opf,examodels,cuda,1088,pglib_opf_case118_ieee,1,0.032807,0.180164,0.023078,0.148959,0.173156,native,5925,8474,node2901,49a12b4
