problem,case,framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,hostname,commit
opf,pglib_opf_case78484_epigrids,jax,cuda,674562,1,0.03899214789271355,0.05905190482735634,0.04268810153007507,0.08325185626745224,0.10207202285528183,"obj=plain/jit,cons=plain/jit,grad=plain/jit,jac=vmap/jit,hess=vmap/jit",0.79,node2901,49a12b4
