problem,case,framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,hostname,commit
opf,pglib_opf_case1354_pegase,jax,cuda,11192,1,0.05021272227168083,0.05825003609061241,0.0514681451022625,0.05350261926651001,0.06291503086686134,"obj=plain/jit,cons=plain/jit,grad=plain/jit,jac=vmap/jit,hess=vmap/jit",1.06,node2901,49a12b4
