problem,case,framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,hostname,commit
opf,pglib_opf_case1354_pegase,torch,cuda,11192,1,0.017113983631134033,0.16655586659908295,0.028819777071475983,0.32252585515379906,1.056981272995472,"obj=plain/graph,cons=plain/graph,grad=plain/graph,jac=vmap/graph,hess=vmap/graph",1.0,node2901,49a12b4
