problem,framework,device,n,case,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,nnzj,nnzh,batch_n,batch_spread,hostname,commit
opf,examodels,cuda,85568,pglib_opf_case9241_pegase,1,0.0404004909,0.1832440602302923,0.0209601801,0.1591622869,0.17807429750063758,native,502843,726083,7842,0.08175400723997284,node5003,1c5ba8e
