problem,case,framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,colors_jac,colors_hess,nnz_jac,nnz_hess,unique_jac,unique_hess,computed_jac,computed_hess,tbuild_s,batch_n,batch_spread,harness_floor_ns,hostname,commit
opf,pglib_opf_case9241_pegase,jax,cuda,85568,1,0.02499440654729225,0.0382917652906919,0.02685195214196051,0.04512821174352449,0.22355522765972458,"obj=plain/jit,cons=plain/jit,grad=plain/jit,jac=vmap/jit,hess=vmap/jit",0.37,40,84,502843,726083,502843,150192,7916480,7187712,,2275,0.155922,43,node5003,1c5ba8e
