problem,framework,device,n,case,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,nnzj,nnzh,batch_n,batch_spread,hostname,commit
opf,examodels,cuda,1088,pglib_opf_case118_ieee,1,0.0323623076,0.17040959461530042,0.0205366822,0.1502372083,0.17596000750000002,native,5925,8474,9137,0.10109276745164547,node5003,1c5ba8e
