problem,case,framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,colors_jac,colors_hess,nnz_jac,nnz_hess,unique_jac,unique_hess,computed_jac,computed_hess,tbuild_s,batch_n,batch_spread,harness_floor_ns,hostname,commit
opf,pglib_opf_case78484_epigrids,jax,cuda,674562,1,0.02242831859546594,0.05058248902542855,0.027412992845827825,0.13133627819895213,0.9816149101561794,"obj=plain/jit,cons=plain/jit,grad=plain/jit,jac=vmap/jit,hess=vmap/jit",0.14,9,32,3950953,5708389,3950953,1178095,14010012,21585984,,1179,0.057745,43,node5003,1c5ba8e
