problem,case,framework,device,n,threads,tobj_ms,tcons_ms,tgrad_ms,tjac_ms,thess_ms,variant,cpu_wall_ratio,colors_jac,colors_hess,nnz_jac,nnz_hess,unique_jac,unique_hess,computed_jac,computed_hess,tbuild_s,batch_n,batch_spread,harness_floor_ns,hostname,commit
opf,pglib_opf_case78484_epigrids,torch,cuda,674562,1,0.014330103504471482,0.06316349559929221,0.026612439891323447,0.33165667451880304,16.929247914057257,"obj=plain/graph,cons=plain/compile,grad=plain/graph,jac=vmap/compile,hess=vmap/compile",0.99,9,32,3950953,5708389,3950953,1178095,14010012,21585984,,72,0.060694,43,node5003,1c5ba8e
