suite,problem,size,ams,nvar,ncon,nnzj,nnzh,tobj,tcon,tgrad,tjac,thess,thprod,tjprod,tjtprod,tcreate
LV,rosenrock,20,ExaModels,20,18,54,165,0.001925962,0.000707553,0.011187042,0.006383556,0.003291737,0.00625751,0.003965322,0.003610502,0.163436672
LV,rosenrock,2000,ExaModels,2000,1998,5994,17985,0.003085569,0.000673162,0.00303984,0.001262594,0.002051888,0.004139234,0.003694625,0.002949212,0.400528714
LV,rosenrock,200000,ExaModels,200000,199998,599994,1799985,0.0040415,0.000640288,0.005853715,0.002006647,0.003053577,0.004205311,0.003413584,0.003714565,0.531766963
LV,wood,20,ExaModels,20,13,39,102,0.002497742,0.001884243,0.003592148,0.010841839,0.003007416,0.003751787,0.005438981,0.004393113,0.243116011
LV,wood,2000,ExaModels,2000,1993,5979,12972,0.00270563,0.002981265,0.004246729,0.001683015,0.002704482,0.004270368,0.005041037,0.004174797,0.388417037
LV,wood,200000,ExaModels,200000,199993,599979,1299972,0.003783591,0.001762254,0.003497373,0.002608698,0.002507399,0.003513877,0.003239202,0.005041754,0.539118826
LV,chained_powell,20,ExaModels,20,2,4,79,0.002412584,0.001246451,0.003077787,0.012537059,0.002975028,0.002864788,0.00415168,0.003908212,0.259143749
LV,chained_powell,2000,ExaModels,2000,2,4,7999,0.002228806,0.000911595,0.004744946,0.009287441,0.004135816,0.004310296,0.005200631,0.005931504,0.334541543
LV,chained_powell,200000,ExaModels,200000,2,4,799999,0.003144274,0.001954085,0.003034525,0.002106245,0.002485545,0.004174138,0.003956682,0.004637335,0.391894099
LV,cragg_levy,20,ExaModels,20,18,54,135,0.001876118,0.000431475,0.00337123,0.007998725,0.002134231,0.003741034,0.002434563,0.00382097,0.308595899
LV,cragg_levy,2000,ExaModels,2000,1998,5994,14985,0.002252673,0.000574495,0.003586777,0.006923708,0.002222624,0.004132494,0.00317302,0.003524487,0.379624256
LV,cragg_levy,200000,ExaModels,200000,199998,599994,1499985,0.003782245,0.000599445,0.003024057,0.006816942,0.0028565,0.003523679,0.005390209,0.003900385,0.550027793
LV,broyden_tridiagonal,20,ExaModels,20,16,80,194,0.002765765,0.000655182,0.004129739,0.00672076,0.002606905,0.006760548,0.002468277,0.003188479,0.233895613
LV,broyden_tridiagonal,2000,ExaModels,2000,1996,9980,21974,0.004309589,0.000681317,0.005538648,0.00688609,0.002544947,0.01170116,0.002160333,0.002467269,0.452844023
LV,broyden_tridiagonal,200000,ExaModels,200000,199996,999980,2199974,0.004971078,0.000425658,0.004754599,0.001065745,0.003359167,0.005494151,0.004459455,0.016784998,0.610069304
LV,broyden_banded,20,ExaModels,40,29,167,258,0.00219037,0.0044804,0.003912018,0.011039988,0.008336919,0.004490218,0.012433653,0.03998908,0.610158126
LV,broyden_banded,2000,ExaModels,4000,2999,18977,27978,0.00405657,0.007123561,0.004529478,0.00733606,0.013880818,0.004905475,0.01003245,0.010870655,0.49110356
LV,broyden_banded,200000,ExaModels,400000,299999,1899977,2799978,0.003446783,0.003340208,0.005613596,0.043171204,0.007024893,0.004367336,0.009189016,0.013918541,1.101187169
LV,trigo_tridiagonal,20,ExaModels,20,4,14,69,0.002130697,0.002635517,0.003913364,0.01292701,0.005205455,0.003514817,0.009836432,0.005803656,0.514586476
LV,trigo_tridiagonal,2000,ExaModels,2000,4,14,6009,0.003401552,0.002823143,0.004276275,0.020218267,0.010751617,0.004643042,0.006076204,0.005314589,0.544633596
LV,trigo_tridiagonal,200000,ExaModels,200000,4,14,600009,0.00328903,0.001952457,0.003367353,0.020492351,0.006145486,0.003591288,0.007407401,0.007733162,0.670469385
LV,augmented_lagrangian,20,ExaModels,20,18,54,106,0.002585362,0.000583049,0.004089725,0.007366489,0.002287297,0.004710748,0.004368765,0.00840257,0.328880794
LV,augmented_lagrangian,2000,ExaModels,2000,1998,5994,10798,0.002511823,0.000460232,0.004707983,0.010536636,0.001642998,0.004182297,0.002906911,0.002906895,0.674063059
LV,augmented_lagrangian,200000,ExaModels,200000,199998,599994,1079998,0.003084755,0.00069722,0.003087005,0.002224792,0.003070671,0.004453058,0.002752235,0.003460034,0.723241622
LV,modified_brown,20,ExaModels,20,6,30,61,0.00207029,0.006080508,0.004152176,0.014140741,0.005458655,0.004602255,0.008734435,0.007202842,0.546901008
LV,modified_brown,2000,ExaModels,2000,6,30,3031,0.002405478,0.0029508,0.00765431,0.038546674,0.007300211,0.00591232,0.008451893,0.009755662,0.550260364
LV,modified_brown,200000,ExaModels,200000,6,30,300031,0.002816784,0.003707843,0.002908926,0.005503807,0.004975496,0.003841005,0.006746831,0.009285554,0.622982261
LV,generalized_brown,20,ExaModels,20,18,54,58,0.002862702,0.000583474,0.002284612,0.001375472,0.004902567,0.003879836,0.002348509,0.003953878,0.321409339
LV,generalized_brown,2000,ExaModels,2000,1998,5994,5998,0.002732126,0.000510153,0.005001817,0.008120723,0.002220861,0.004447463,0.004390975,0.003571888,0.385734688
LV,generalized_brown,200000,ExaModels,200000,199998,599994,599998,0.004424209,0.000713271,0.004871106,0.001433218,0.002153666,0.00461726,0.003043258,0.002913931,0.72212288
LV,chained_hs46,20,ExaModels,20,11,33,79,0.002538367,0.001012682,0.004297618,0.005548524,0.004209812,0.004313093,0.005305281,0.005365955,0.280202273
LV,chained_hs46,2000,ExaModels,2000,1331,3993,9319,0.002158628,0.001009174,0.003824101,0.009099032,0.003238582,0.004027715,0.009987947,0.00378369,0.57869726
LV,chained_hs46,200000,ExaModels,200000,133331,399993,933319,0.003912329,0.001698508,0.003592791,0.001775082,0.002835722,0.003182294,0.004386048,0.004931799,0.697310959
LV,chained_hs47,20,ExaModels,20,11,30,57,0.002408407,0.001606726,0.004996617,0.021866795,0.005967973,0.011736054,0.004844339,0.006400263,0.485027902
LV,chained_hs47,2000,ExaModels,2000,1496,3990,7482,0.002133169,0.003456907,0.002372513,0.003458542,0.003307328,0.003223102,0.006560308,0.006519113,0.695556173
LV,chained_hs47,200000,ExaModels,200000,149996,399990,749982,0.004420398,0.001556458,0.004589388,0.020452557,0.006221509,0.004387236,0.006479305,0.004559254,0.910025729
LV,chained_hs48,20,ExaModels,20,12,48,54,0.002687456,0.001524698,0.004029686,0.012103157,0.002849337,0.012564331,0.004383953,0.005800175,0.412702236
LV,chained_hs48,2000,ExaModels,2000,1332,5328,5994,0.002646405,0.001023919,0.0040162,0.016508578,0.003889653,0.004221574,0.004407465,0.005700669,0.689564293
LV,chained_hs48,200000,ExaModels,200000,133332,533328,599994,0.00327065,0.001080426,0.005202205,0.013822799,0.004343097,0.003920982,0.008817547,0.004382484,0.826360476
LV,chained_hs49,20,ExaModels,20,12,36,48,0.002259609,0.001261793,0.002337995,0.002531303,0.002574918,0.003342604,0.004357354,0.003347757,0.303056453
LV,chained_hs49,2000,ExaModels,2000,1332,3996,5328,0.003060997,0.00107295,0.003931446,0.013959348,0.003811754,0.004057178,0.005452117,0.008381394,0.595175221
LV,chained_hs49,200000,ExaModels,200000,133332,399996,533328,0.004495571,0.001292229,0.004229779,0.002288912,0.00369652,0.003145557,0.003923772,0.004678358,0.854954101
LV,chained_hs50,20,ExaModels,20,11,33,51,0.002575263,0.002081411,0.00262928,0.003953586,0.00503226,0.003295299,0.018820712,0.005371721,0.390413436
LV,chained_hs50,2000,ExaModels,2000,1496,4488,6486,0.003238856,0.002158959,0.004404755,0.016412005,0.005394569,0.004989017,0.005046729,0.00862125,0.642955976
LV,chained_hs50,200000,ExaModels,200000,149996,449988,649986,0.004151494,0.002039797,0.004778363,0.016884617,0.007218511,0.005511344,0.005813623,0.005934572,0.838441143
LV,chained_hs51,20,ExaModels,20,11,26,39,0.002568416,0.002741017,0.00334524,0.003052138,0.003533547,0.004089049,0.005054121,0.005245965,0.48642734
LV,chained_hs51,2000,ExaModels,2000,1496,3491,4989,0.00269646,0.002720684,0.003351377,0.002892068,0.004135273,0.00421248,0.006587001,0.005763001,0.533663553
LV,chained_hs51,200000,ExaModels,200000,149996,349991,499989,0.003799261,0.001977068,0.003283639,0.003061782,0.0049104,0.003322696,0.005634657,0.004865329,0.803064456
LV,chained_hs52,20,ExaModels,20,11,26,39,0.002816878,0.002496379,0.004963885,0.010082808,0.004617722,0.00363035,0.004449019,0.006698158,0.48432052
LV,chained_hs52,2000,ExaModels,2000,1496,3491,4989,0.003292631,0.002177983,0.004519075,0.01640893,0.005042135,0.007281223,0.006333497,0.007653403,0.50654834
LV,chained_hs52,200000,ExaModels,200000,149996,349991,499989,0.004229229,0.001689633,0.004741668,0.018202472,0.004513083,0.004933892,0.008419057,0.006786786,0.854259558
LV,chained_hs53,20,ExaModels,20,11,26,39,0.002656834,0.001770302,0.004021593,0.015593411,0.006358426,0.004064251,0.007524558,0.005127224,0.459926036
LV,chained_hs53,2000,ExaModels,2000,1496,3491,4989,0.002783779,0.003198843,0.002567636,0.002653867,0.004549628,0.003314611,0.005956123,0.013467874,0.580340508
LV,chained_hs53,200000,ExaModels,200000,149996,349991,499989,0.004261594,0.002442645,0.005369634,0.005971585,0.005043694,0.01077462,0.00634079,0.008962896,0.822674635
COPS,bearing,"(5, 5)",ExaModels,49,28,28,360,0.005082535,0.002317663,0.006329661,0.022270416,0.006861815,0.008149167,0.007671488,0.007720541,0.49536548
COPS,bearing,"(35, 35)",ExaModels,1369,148,148,12960,0.006841119,0.015158742,0.00452011,0.004329713,0.006940539,0.005804567,0.005499632,0.007374173,0.636741308
COPS,bearing,"(320, 320)",ExaModels,103684,1288,1288,1030410,0.006762843,0.002540026,0.007221326,0.006326565,0.007716158,0.007247827,0.00753567,0.007241984,1.009339578
COPS,camshape,20,ExaModels,20,43,100,115,0.002464513,0.012453493,0.003990637,0.054876516,0.007709907,0.003843902,0.015339746,0.022142248,0.633987471
COPS,camshape,2000,ExaModels,2000,4003,10000,11995,0.003331729,0.006234161,0.002568634,0.011391087,0.007201024,0.005008413,0.05058825,0.010372647,0.944480235
COPS,camshape,170000,ExaModels,170000,340003,850000,1019995,0.004081169,0.007157441,0.002670044,0.010926807,0.0089946,0.003572281,0.015316187,0.013472805,0.991692835
COPS,catmix,3,ExaModels,71,62,266,144,0.00353324,0.004948066,0.00792718,0.008665896,0.010259505,0.00467872,0.010915518,0.021747564,0.855032778
COPS,catmix,200,ExaModels,4602,4002,17602,10191,0.002810047,0.006128831,0.003882212,0.006809105,0.00787612,0.005036253,0.010616935,0.011841842,1.119253149
COPS,catmix,20000,ExaModels,460002,400002,1760002,1019991,0.004056658,0.007353352,0.004488092,0.007883327,0.007456818,0.003911509,0.021152698,0.008123456,1.515979615
COPS,chain,50,ExaModels,48,38,159,88,0.002414356,0.004841531,0.002315819,0.006358234,0.004766999,0.004759075,0.010892728,0.009739065,0.583965866
COPS,chain,5000,ExaModels,5000,3752,17491,9992,0.002106474,0.014784312,0.003380758,0.009566534,0.007948735,0.004112113,0.009501297,0.01295675,0.792355667
COPS,chain,500000,ExaModels,500000,375002,1749991,999992,0.00202093,0.006925191,0.003945727,0.014574287,0.012744443,0.002869487,0.014843241,0.014789097,1.31157766
COPS,channel,5,ExaModels,200,200,1521,120,0.002285746,0.008124831,0.000860872,0.054209254,0.006465412,0.004664034,0.048364864,0.014597313,0.719855022
COPS,channel,400,ExaModels,16000,16000,123181,9600,0.002095376,0.02189127,0.000522483,0.007046774,0.005995406,0.003695251,0.013713523,0.009937567,0.900489271
COPS,channel,42000,ExaModels,1680000,1680000,12935981,1008000,0.001603518,0.005479037,0.003783477,0.013091847,0.007425279,0.004702962,0.056875781,0.014236986,1.419965741
COPS,dirichlet,5,ExaModels,10564,8331,62619,71172,0.002902958,0.007174436,0.004961486,0.045782497,0.01169286,0.006773479,0.015515361,0.01550244,1.1840664
COPS,dirichlet,20,ExaModels,33199,24261,197154,227097,0.002137922,0.006216765,0.0023312,0.012346841,0.008471461,0.003448278,0.013366766,0.022699518,0.981230695
COPS,dirichlet,100,ExaModels,153919,109221,914674,1058697,0.00195176,0.005940895,0.002888404,0.011207863,0.013092697,0.003305539,0.01165868,0.011684052,1.437801611
COPS,elec,5,ExaModels,15,5,15,225,0.002654452,0.000478639,0.004616374,0.007411193,0.003152584,0.005046611,0.006450439,0.003457171,0.515706184
COPS,elec,50,ExaModels,150,50,150,25875,0.00304125,0.003422923,0.001987923,0.00152414,0.002442911,0.005573984,0.00286517,0.003641506,0.549064791
COPS,elec,200,ExaModels,600,200,600,418500,0.003052917,0.003294082,0.002262059,0.001182325,0.001855793,0.0076802,0.002072911,0.003892601,0.659589523
COPS,gasoil,2,ExaModels,55,52,262,734,0.003122615,0.003826837,0.00395485,0.037251826,0.01130455,0.006260676,0.020023915,0.0114582,0.784176222
COPS,gasoil,200,ExaModels,5203,5200,27190,11822,0.002832863,0.003080565,0.004154474,0.042862607,0.009339097,0.0139069,0.008830046,0.013278102,1.141429805
COPS,gasoil,18000,ExaModels,468003,468000,2447990,1008622,0.00222359,0.004990984,0.002481876,0.00738976,0.006803332,0.469649497,0.010622504,0.223654305,1.246909605
COPS,marine,2,ExaModels,79,56,194,644,0.002524879,0.003710753,0.003282612,0.006458895,0.012448023,0.010069302,0.01280505,0.008358131,0.820433314
COPS,marine,150,ExaModels,4815,4792,16326,11596,0.003627295,0.004506537,0.003278498,0.019907715,0.007036501,0.003880756,0.007202848,0.014663174,1.03827637
COPS,marine,14000,ExaModels,448015,447992,1525976,1036496,0.002954444,0.00310034,0.006132016,0.029598796,0.008224583,0.123012559,0.01019019,0.060603101,1.209346976
COPS,methanol,2,ExaModels,65,60,312,993,0.002562239,0.00620844,0.006392219,0.037382098,0.014489401,0.00609101,0.024682517,0.015999295,1.016625995
COPS,methanol,50,ExaModels,1505,1500,8088,12801,0.003442051,0.005528701,0.006120829,0.028944131,0.012231772,0.014712812,0.012308084,0.022395396,1.371666353
COPS,methanol,4000,ExaModels,120005,120000,647988,984501,0.002108067,0.007696613,0.004354493,0.011745588,0.008847609,0.448491811,0.008952611,0.062433136,1.298004587
COPS,minsurf,"(5, 5)",ExaModels,49,102,102,504,0.003024242,0.003711994,0.004441565,0.010901681,0.009311646,0.004550852,0.015371469,0.005211919,0.548323252
COPS,minsurf,"(30, 30)",ExaModels,1024,1476,1476,13454,0.004272856,0.003903442,0.004075941,0.005218024,0.007101381,0.008114481,0.046526605,0.007196272,0.980570369
COPS,minsurf,"(280, 280)",ExaModels,79524,100816,100816,1105454,0.004309417,0.003760723,0.026856981,0.009343167,0.008933511,0.007705958,0.009537387,0.015223035,1.240968066
COPS,pinene,2,ExaModels,105,100,438,595,0.003703603,0.008919739,0.008133932,0.065404087,0.017778567,0.007690218,0.030501396,0.011625741,1.05319991
COPS,pinene,100,ExaModels,5005,5000,22880,10885,0.003554702,0.006439813,0.004948494,0.057660618,0.013045539,0.005938533,0.01708903,0.01720352,1.322928812
COPS,pinene,10000,ExaModels,500005,500000,2289980,1050385,0.007432953,0.010488196,0.004096302,0.01148009,0.011791858,0.259854358,0.016423734,0.104629993,1.57066288
COPS,polygon,10,ExaModels,10,16,50,140,0.00219842,0.003537422,0.004008101,0.004795466,0.004668007,0.00287782,0.007645434,0.006506302,0.513810364
COPS,polygon,100,ExaModels,100,1276,5000,12740,0.003000432,0.002920798,0.0063776,0.026660695,0.006416327,0.007666233,0.011236549,0.009191179,0.813434925
COPS,polygon,800,ExaModels,800,80201,320000,801990,0.00831041,0.004483028,0.006427686,0.004624153,0.006678253,0.00933433,0.010312264,0.009462136,1.022168536
COPS,robot,2,ExaModels,28,24,84,134,0.002457666,0.020079602,0.006629212,0.018573128,0.025210801,0.004942034,0.054633777,0.035911296,1.421604978
COPS,robot,150,ExaModels,1360,912,5412,10050,0.003350453,0.015261106,0.008000627,0.10684162,0.019318583,0.012361728,0.026839263,0.03089134,1.722618025
COPS,robot,15000,ExaModels,135010,90012,540012,1005000,0.007430953,0.02467827,0.004919163,0.083384042,0.030138117,0.409484645,0.063975294,0.153093404,1.920664357
COPS,rocket,2,ExaModels,13,10,42,118,0.007842521,0.009831364,0.006004256,0.011312809,0.014024614,0.007268547,0.020523014,0.010140378,0.987852669
COPS,rocket,200,ExaModels,805,604,3804,11800,0.010232402,0.01162697,0.009452395,0.007117194,0.013379095,0.006982475,0.016666184,0.012002118,1.196461049
COPS,rocket,17000,ExaModels,68005,51004,323004,1003000,0.008308834,0.010797568,0.005324355,0.00542903,0.006931202,0.273925179,0.022631773,0.081373984,1.29152648
COPS,steering,5,ExaModels,31,28,108,120,0.008065658,0.01048546,0.012338325,0.009139923,0.012768353,0.003758876,0.030313808,0.013646799,0.972536808
COPS,steering,400,ExaModels,2006,1608,8008,9600,0.008134335,0.009710611,0.007617857,0.006642908,0.007719994,0.008465589,0.011618794,0.012420504,1.167369692
COPS,steering,42000,ExaModels,210006,168008,840008,1008000,0.008734034,0.014264895,0.008894883,0.006712353,0.007265012,0.552295214,0.019630551,0.223921635,1.368026732
COPS,torsion,"(5, 5)",ExaModels,49,49,49,360,0.012956176,0.000570629,0.031047877,0.001583283,0.004862076,0.015321656,0.009804834,0.003424971,0.768892449
COPS,torsion,"(35, 35)",ExaModels,1369,1369,1369,12960,0.022982665,0.000530734,0.039002915,0.002057234,0.011576313,0.007327938,0.004370586,0.008106088,1.045166412
COPS,torsion,"(320, 320)",ExaModels,103684,103684,103684,1030410,0.02081833,0.000651052,0.017822389,0.00180719,0.004590933,0.012774018,0.007347516,0.006250386,1.132129635
OPF-polar,pglib_opf_case3_lmbd.m,pglib_opf_case3_lmbd.m,ExaModels,24,28,103,141,0.008845594,0.018494323,0.007833086,0.04240514,0.038569298,NaN,NaN,NaN,1.126193814
OPF-polar,pglib_opf_case5_pjm.m,pglib_opf_case5_pjm.m,ExaModels,44,53,201,279,0.009964173,0.030119708,0.004361592,0.024923175,0.052736478,NaN,NaN,NaN,1.233682064
OPF-polar,pglib_opf_case14_ieee.m,pglib_opf_case14_ieee.m,ExaModels,118,169,639,913,0.00921946,0.036537683,0.007607493,0.056555931,0.040447482,NaN,NaN,NaN,1.298567413
OPF-polar,pglib_opf_case24_ieee_rts.m,pglib_opf_case24_ieee_rts.m,ExaModels,266,315,1255,1753,0.008739948,0.034289704,0.006135526,0.05131532,0.033930623,NaN,NaN,NaN,1.19439448
OPF-polar,pglib_opf_case30_ieee.m,pglib_opf_case30_ieee.m,ExaModels,236,348,1303,1870,0.009156125,0.029411757,0.00675005,0.044925656,0.051559615,NaN,NaN,NaN,1.246957328
OPF-polar,pglib_opf_case30_as.m,pglib_opf_case30_as.m,ExaModels,236,348,1303,1870,0.008467761,0.034021039,0.005173051,0.02611864,0.033639437,NaN,NaN,NaN,1.193296254
OPF-polar,pglib_opf_case39_epri.m,pglib_opf_case39_epri.m,ExaModels,282,401,1479,2112,0.007848573,0.029581425,0.003808776,0.043850112,0.044227371,NaN,NaN,NaN,1.130731252
OPF-polar,pglib_opf_case57_ieee.m,pglib_opf_case57_ieee.m,ExaModels,448,675,2529,3641,0.008409664,0.032375781,0.005759927,0.040417417,0.038102938,NaN,NaN,NaN,1.162164492
