suite,problem,size,ams,nvar,ncon,nnzj,nnzh,tobj,tcon,tgrad,tjac,thess,thprod,tjprod,tjtprod,tcreate
LV,chained_hs47,2000,ExaModels,2000,1496,3990,7482,1.084e-6,2.398e-6,5.749e-6,2.945e-6,1.607e-5,1.2852e-5,7.68e-6,7.949e-6,0.00011155
LV,chained_hs47,200000,ExaModels,200000,149996,399990,749982,0.000104504,0.000325807,0.000613735,0.000466497,0.001817916,0.001148064,0.00084541,0.00091394,0.014706993
LV,chained_hs48,20,ExaModels,20,12,48,54,4.8e-8,1.04e-7,8.3e-8,9.0e-8,1.41e-7,1.24e-7,1.53e-7,1.6e-7,1.1574e-5
LV,chained_hs48,2000,ExaModels,2000,1332,5328,5994,1.02e-6,2.822e-6,5.325e-6,6.184e-6,1.1848e-5,9.8e-6,1.0224e-5,1.0696e-5,0.000100768
LV,chained_hs48,200000,ExaModels,200000,133332,533328,599994,9.8493e-5,0.000308274,0.000551746,0.000742342,0.001297446,0.000999096,0.001021195,0.001084749,0.012937278
LV,chained_hs49,20,ExaModels,20,12,36,48,1.16e-7,9.4e-8,1.69e-7,9.0e-8,2.96e-7,2.8e-7,1.18e-7,1.21e-7,1.0497e-5
LV,chained_hs49,2000,ExaModels,2000,1332,3996,5328,8.471e-6,2.439e-6,1.5429e-5,6.507e-6,2.7869e-5,2.7194e-5,6.145e-6,6.27e-6,9.914e-5
LV,chained_hs49,200000,ExaModels,200000,133332,399996,533328,0.000849504,0.00028438,0.001585486,0.000743757,0.00307789,0.002781739,0.000686606,0.000746409,0.013206355
LV,chained_hs50,20,ExaModels,20,11,33,51,4.6e-8,9.9e-8,7.8e-8,8.6e-8,1.64e-7,1.3e-7,1.45e-7,1.61e-7,1.561e-5
LV,chained_hs50,2000,ExaModels,2000,1496,4488,6486,1.086e-6,2.787e-6,5.925e-6,5.273e-6,1.609e-5,1.1869e-5,1.0676e-5,1.0865e-5,0.000113418
LV,chained_hs50,200000,ExaModels,200000,149996,449988,649986,0.000104863,0.000342149,0.000616963,0.000688238,0.001721882,0.001148176,0.001109985,0.001106736,0.014986522
LV,chained_hs51,20,ExaModels,20,11,26,39,7.5e-8,9.0e-8,9.6e-8,6.7e-8,1.75e-7,1.56e-7,1.15e-7,1.19e-7,1.2621e-5
LV,chained_hs51,2000,ExaModels,2000,1496,3491,4989,4.812e-6,2.128e-6,7.805e-6,2.199e-6,1.6282e-5,1.4396e-5,5.335e-6,5.627e-6,0.000108265
LV,chained_hs51,200000,ExaModels,200000,149996,349991,499989,0.000423692,0.000321461,0.0008044,0.000431936,0.001856098,0.001482464,0.000691361,0.000699398,0.014794615
LV,chained_hs52,20,ExaModels,20,11,26,39,7.5e-8,9.0e-8,9.7e-8,6.2e-8,1.79e-7,1.59e-7,1.15e-7,1.17e-7,1.155e-5
LV,chained_hs52,2000,ExaModels,2000,1496,3491,4989,4.444e-6,2.356e-6,7.963e-6,2.402e-6,1.7308e-5,1.4486e-5,5.858e-6,5.57e-6,0.000107066
LV,chained_hs52,200000,ExaModels,200000,149996,349991,499989,0.000441562,0.000314825,0.000827541,0.00043214,0.001841893,0.001499429,0.000681873,0.000698083,0.014739467
LV,chained_hs53,20,ExaModels,20,11,26,39,7.5e-8,9.0e-8,9.6e-8,6.3e-8,1.71e-7,1.58e-7,1.16e-7,1.18e-7,1.1711e-5
LV,chained_hs53,2000,ExaModels,2000,1496,3491,4989,4.392e-6,2.13e-6,7.814e-6,2.343e-6,1.5847e-5,1.4823e-5,5.363e-6,5.406e-6,0.000107153
LV,chained_hs53,200000,ExaModels,200000,149996,349991,499989,0.000423266,0.000319159,0.000802504,0.000430917,0.001777075,0.001485909,0.000688328,0.00069737,0.014908629
COPS,bearing,"(5, 5)",ExaModels,49,28,28,360,3.241e-6,1.01e-7,4.534e-6,5.1e-8,4.307e-6,4.524e-6,8.6e-8,9.4e-8,2.7193e-5
COPS,bearing,"(35, 35)",ExaModels,1369,148,148,12960,0.000103319,2.12e-7,0.00014323,1.05e-7,0.000142118,0.000147278,4.43e-7,2.01e-7,6.3866e-5
COPS,bearing,"(320, 320)",ExaModels,103684,1288,1288,1030410,0.008113334,1.311e-6,0.011000717,5.04e-7,0.011519593,0.011445768,3.268e-6,1.7434e-5,0.002787252
COPS,camshape,20,ExaModels,20,43,100,115,2.0e-8,1.58e-7,3.4e-8,2.54e-7,3.25e-7,2.1e-8,2.86e-7,3.01e-7,3.7867e-5
COPS,camshape,2000,ExaModels,2000,4003,10000,11995,2.0e-8,6.793e-6,2.66e-7,2.2449e-5,3.3438e-5,1.04e-7,2.0729e-5,2.2936e-5,0.00030059
COPS,camshape,170000,ExaModels,170000,340003,850000,1019995,2.0e-8,0.000601938,6.7335e-5,0.001979388,0.003053494,4.0783e-5,0.00187167,0.001982315,0.032824518
COPS,catmix,3,ExaModels,71,62,266,144,5.5e-8,1.54e-6,7.0e-8,2.219e-6,1.458e-6,1.26e-7,2.493e-6,2.485e-6,2.5395e-5
COPS,catmix,200,ExaModels,4602,4002,17602,10191,1.383e-6,9.3251e-5,2.637e-6,0.000145318,9.3534e-5,8.306e-6,0.000156004,0.000160141,0.000338948
COPS,catmix,20000,ExaModels,460002,400002,1760002,1019991,0.000137502,0.009616535,0.000309207,0.016349792,0.010434152,0.000892773,0.016768967,0.016649593,0.053814923
COPS,chain,50,ExaModels,48,38,159,88,2.0e-8,2.12e-7,3.2e-8,3.44e-7,4.46e-7,2.2e-8,4.75e-7,5.02e-7,4.2964e-5
COPS,chain,5000,ExaModels,5000,3752,17491,9992,2.0e-8,1.1242e-5,1.282e-6,3.3687e-5,4.6857e-5,1.256e-6,4.5572e-5,4.6504e-5,0.000328652
COPS,chain,500000,ExaModels,500000,375002,1749991,999992,2.0e-8,0.001196722,0.000139174,0.003880548,0.005019492,0.000137484,0.004658075,0.004763839,0.045069885
COPS,channel,5,ExaModels,200,200,1521,120,2.0e-8,1.96e-6,3.0e-8,3.395e-6,3.67e-7,3.4e-8,5.411e-6,5.383e-6,3.8673e-5
COPS,channel,400,ExaModels,16000,16000,123181,9600,2.0e-8,0.000145433,3.701e-6,0.000294854,2.6059e-5,4.268e-6,0.000458764,0.000427051,0.001909499
COPS,channel,42000,ExaModels,1680000,1680000,12935981,1008000,2.0e-8,0.022470022,0.000593065,0.050566049,0.003118473,0.000557288,0.051721458,0.049148609,0.518689869
