suite,problem,size,ams,nvar,ncon,nnzj,nnzh,tobj,tcon,tgrad,tjac,thess,thprod,tjprod,tjtprod,tcreate
OPF-polar,pglib_opf_case2848_rte.m,pglib_opf_case2848_rte.m,ExaModels,21822,32129,119999,172351,2.7806e-5,0.000227472,2.3473e-5,0.000175927,0.000202843,NaN,NaN,NaN,0.017637109
OPF-polar,pglib_opf_case2853_sdet.m,pglib_opf_case2853_sdet.m,ExaModels,23028,33154,124975,179049,4.2016e-5,0.000229281,2.412e-5,0.000176627,0.000203393,NaN,NaN,NaN,0.018682197
OPF-polar,pglib_opf_case2868_rte.m,pglib_opf_case2868_rte.m,ExaModels,22090,32393,121099,173849,2.7606e-5,0.000231934,2.3034e-5,0.000175195,0.000198624,NaN,NaN,NaN,0.017831606
OPF-polar,pglib_opf_case2869_pegase.m,pglib_opf_case2869_pegase.m,ExaModels,25086,37813,144219,207856,2.7974e-5,0.000225797,2.3446e-5,0.000175184,0.000205905,NaN,NaN,NaN,0.018920891
OPF-polar,pglib_opf_case3012wp_k.m,pglib_opf_case3012wp_k.m,ExaModels,21082,31029,113955,163577,2.7895e-5,0.000225512,2.3184e-5,0.000174768,0.000201121,NaN,NaN,NaN,0.016980031
OPF-polar,pglib_opf_case3022_goc.m,pglib_opf_case3022_goc.m,ExaModels,23238,34990,130749,188311,2.7268e-5,0.000228629,2.2966e-5,0.000173488,0.000200101,NaN,NaN,NaN,0.018189363
OPF-polar,pglib_opf_case3120sp_k.m,pglib_opf_case3120sp_k.m,ExaModels,21608,32092,117627,169030,2.7598e-5,0.000223379,2.2638e-5,0.000173964,0.00019955,NaN,NaN,NaN,0.016975435
OPF-polar,pglib_opf_case3375wp_k.m,pglib_opf_case3375wp_k.m,ExaModels,24350,35876,132537,190311,2.7494e-5,0.000230076,2.3528e-5,0.000175108,0.000202515,NaN,NaN,NaN,0.019186711
OPF-polar,pglib_opf_case3970_goc.m,pglib_opf_case3970_goc.m,ExaModels,35270,54428,207937,300527,2.7716e-5,0.000228489,2.3036e-5,0.000174621,0.000201765,NaN,NaN,NaN,0.024759014
OPF-polar,pglib_opf_case4020_goc.m,pglib_opf_case4020_goc.m,ExaModels,36696,56957,218385,315864,2.7545e-5,0.000226184,2.2812e-5,0.000176248,0.000201549,NaN,NaN,NaN,0.025921204
OPF-polar,pglib_opf_case4601_goc.m,pglib_opf_case4601_goc.m,ExaModels,38814,59596,225989,326366,2.7738e-5,0.000224628,2.3019e-5,0.00017493,0.000198705,NaN,NaN,NaN,0.027807413
OPF-polar,pglib_opf_case4619_goc.m,pglib_opf_case4619_goc.m,ExaModels,42532,66289,254433,368185,2.735e-5,0.000225435,2.2758e-5,0.000177931,0.000203108,NaN,NaN,NaN,0.030942153
OPF-polar,pglib_opf_case4661_sdet.m,pglib_opf_case4661_sdet.m,ExaModels,34758,51302,190681,273914,2.8303e-5,0.000228476,2.3521e-5,0.000175296,0.000200201,NaN,NaN,NaN,0.026749607
OPF-polar,pglib_opf_case4837_goc.m,pglib_opf_case4837_goc.m,ExaModels,41398,64030,243289,351666,2.7322e-5,0.000227406,2.294e-5,0.000176021,0.00020002,NaN,NaN,NaN,0.028927833
OPF-polar,pglib_opf_case4917_goc.m,pglib_opf_case4917_goc.m,ExaModels,37872,56917,212749,306345,2.7831e-5,0.000227702,2.2898e-5,0.000176514,0.000202582,NaN,NaN,NaN,0.029533495
OPF-polar,pglib_opf_case5658_epigrids.m,pglib_opf_case5658_epigrids.m,ExaModels,48552,74821,284425,410958,2.7926e-5,0.000227299,2.3319e-5,0.00017619,0.00020146,NaN,NaN,NaN,0.034619008
OPF-polar,pglib_opf_case6468_rte.m,pglib_opf_case6468_rte.m,ExaModels,49734,75937,283735,409335,2.7602e-5,0.000231605,2.3163e-5,0.000175463,0.000200524,NaN,NaN,NaN,0.038238246
OPF-polar,pglib_opf_case6470_rte.m,pglib_opf_case6470_rte.m,ExaModels,50482,75976,284613,409921,2.8473e-5,0.000227641,2.3796e-5,0.000178327,0.000202366,NaN,NaN,NaN,0.03847448
OPF-polar,pglib_opf_case6495_rte.m,pglib_opf_case6495_rte.m,ExaModels,50426,76124,284921,410506,2.8068e-5,0.000225018,2.3382e-5,0.000174953,0.000200535,NaN,NaN,NaN,0.038508119
OPF-polar,pglib_opf_case6515_rte.m,pglib_opf_case6515_rte.m,ExaModels,50546,76290,285509,411342,2.8076e-5,0.000230247,2.3538e-5,0.000176966,0.000201846,NaN,NaN,NaN,0.038457387
OPF-polar,pglib_opf_case7336_epigrids.m,pglib_opf_case7336_epigrids.m,ExaModels,62116,95306,361611,522192,2.8036e-5,0.000226657,2.3438e-5,0.000174878,0.00020188,NaN,NaN,NaN,0.043693887
OPF-polar,pglib_opf_case8387_pegase.m,pglib_opf_case8387_pegase.m,ExaModels,78748,118702,457335,659323,4.302e-5,0.000226889,2.266e-5,0.00017422,0.000198594,NaN,NaN,NaN,0.058739108
OPF-polar,pglib_opf_case9241_pegase.m,pglib_opf_case9241_pegase.m,ExaModels,85568,130826,502843,726083,4.3702e-5,0.000229369,2.2765e-5,0.000175135,0.000200633,NaN,NaN,NaN,0.058841719
OPF-polar,pglib_opf_case9591_goc.m,pglib_opf_case9591_goc.m,ExaModels,83572,130588,497363,719807,2.7539e-5,0.000225751,2.3007e-5,0.000174155,0.000200968,NaN,NaN,NaN,0.056278826
OPF-polar,pglib_opf_case10000_goc.m,pglib_opf_case10000_goc.m,ExaModels,76804,112352,419823,602508,4.2423e-5,0.000225355,2.2616e-5,0.000175712,0.000197382,NaN,NaN,NaN,0.056021097
OPF-polar,pglib_opf_case10192_epigrids.m,pglib_opf_case10192_epigrids.m,ExaModels,89850,139456,532137,769576,3.1013e-5,0.000229625,2.3535e-5,0.000176488,0.000199787,NaN,NaN,NaN,0.061172841
OPF-polar,pglib_opf_case10480_goc.m,pglib_opf_case10480_goc.m,ExaModels,96750,150874,579285,838333,4.1655e-5,0.000229242,2.3947e-5,0.000175304,0.000202406,NaN,NaN,NaN,0.065481461
OPF-polar,pglib_opf_case13659_pegase.m,pglib_opf_case13659_pegase.m,ExaModels,117370,170588,649513,931958,4.2644e-5,0.000228063,2.2716e-5,0.000173658,0.000196786,NaN,NaN,NaN,0.082664328
OPF-polar,pglib_opf_case19402_goc.m,pglib_opf_case19402_goc.m,ExaModels,179562,281733,1081867,1566751,4.7589e-5,0.000235243,2.4699e-5,0.000176894,0.000215462,NaN,NaN,NaN,0.117090198
OPF-polar,pglib_opf_case20758_epigrids.m,pglib_opf_case20758_epigrids.m,ExaModels,179236,274918,1046155,1510782,4.2539e-5,0.000227827,2.265e-5,0.000175498,0.000209174,NaN,NaN,NaN,0.121230032
OPF-polar,pglib_opf_case24464_goc.m,pglib_opf_case24464_goc.m,ExaModels,203374,313641,1186591,1714423,4.2178e-5,0.000229605,2.2487e-5,0.000173236,0.00020343,NaN,NaN,NaN,0.136156646
OPF-polar,pglib_opf_case30000_goc.m,pglib_opf_case30000_goc.m,ExaModels,208624,307752,1128843,1620818,4.5371e-5,0.000229696,2.2775e-5,0.000175162,0.000213478,NaN,NaN,NaN,0.150673212
OPF-polar,pglib_opf_case78484_epigrids.m,pglib_opf_case78484_epigrids.m,ExaModels,674562,1039062,3950953,5708389,4.2239e-5,0.000250662,2.2619e-5,0.000192833,0.000215635,NaN,NaN,NaN,0.475592899
OPF-rect,pglib_opf_case3_lmbd.m,pglib_opf_case3_lmbd.m,ExaModels,24,31,122,150,2.6823e-5,0.000269955,2.2545e-5,0.000207261,0.000234259,NaN,NaN,NaN,0.002176293
OPF-rect,pglib_opf_case5_pjm.m,pglib_opf_case5_pjm.m,ExaModels,44,58,234,290,2.8831e-5,0.000273435,2.2565e-5,0.000205647,0.000229635,NaN,NaN,NaN,0.002264858
OPF-rect,pglib_opf_case14_ieee.m,pglib_opf_case14_ieee.m,ExaModels,118,183,736,932,2.8344e-5,0.000274133,2.259e-5,0.000206308,0.00022852,NaN,NaN,NaN,0.002341088
OPF-rect,pglib_opf_case24_ieee_rts.m,pglib_opf_case24_ieee_rts.m,ExaModels,266,339,1428,1776,2.9288e-5,0.000276581,2.2803e-5,0.000209298,0.000230442,NaN,NaN,NaN,0.002515155
OPF-rect,pglib_opf_case30_ieee.m,pglib_opf_case30_ieee.m,ExaModels,236,378,1506,1911,2.9248e-5,0.000273864,2.2662e-5,0.000206719,0.000232146,NaN,NaN,NaN,0.002478018
OPF-rect,pglib_opf_case30_as.m,pglib_opf_case30_as.m,ExaModels,236,378,1506,1911,2.8237e-5,0.000272198,2.2727e-5,0.000206696,0.000228015,NaN,NaN,NaN,0.002426474
OPF-rect,pglib_opf_case39_epri.m,pglib_opf_case39_epri.m,ExaModels,282,440,1728,2179,2.9258e-5,0.000285183,2.2669e-5,0.000206534,0.000228857,NaN,NaN,NaN,0.0024816
OPF-rect,pglib_opf_case57_ieee.m,pglib_opf_case57_ieee.m,ExaModels,448,732,2918,3712,2.8337e-5,0.000273592,2.2779e-5,0.000207781,0.000231302,NaN,NaN,NaN,0.002588843
OPF-rect,pglib_opf_case60_c.m,pglib_opf_case60_c.m,ExaModels,518,797,3224,4082,2.8324e-5,0.000275304,2.2503e-5,0.000207458,0.000229674,NaN,NaN,NaN,0.002660212
OPF-rect,pglib_opf_case73_ieee_rts.m,pglib_opf_case73_ieee_rts.m,ExaModels,824,1060,4478,5580,2.9702e-5,0.000281277,2.3336e-5,0.000206883,0.000228163,NaN,NaN,NaN,0.003283315
OPF-rect,pglib_opf_case89_pegase.m,pglib_opf_case89_pegase.m,ExaModels,1042,1738,7280,9369,2.8751e-5,0.000276505,2.2552e-5,0.000209408,0.000232281,NaN,NaN,NaN,0.003463061
OPF-rect,pglib_opf_case118_ieee.m,pglib_opf_case118_ieee.m,ExaModels,1088,1657,6770,8577,2.8726e-5,0.000274047,2.2511e-5,0.00020768,0.000230627,NaN,NaN,NaN,0.003527937
OPF-rect,pglib_opf_case162_ieee_dtc.m,pglib_opf_case162_ieee_dtc.m,ExaModels,1484,2475,10086,12915,2.9233e-5,0.000275007,2.2591e-5,0.000207335,0.000227587,NaN,NaN,NaN,0.003790552
OPF-rect,pglib_opf_case179_goc.m,pglib_opf_case179_goc.m,ExaModels,1468,2379,9550,12152,2.8774e-5,0.000271403,2.2584e-5,0.000205305,0.000230177,NaN,NaN,NaN,0.003810232
OPF-rect,pglib_opf_case197_snem.m,pglib_opf_case197_snem.m,ExaModels,1608,2594,10406,13232,2.8584e-5,0.000269881,2.2694e-5,0.000208065,0.000227025,NaN,NaN,NaN,0.003925739
OPF-rect,pglib_opf_case200_activ.m,pglib_opf_case200_activ.m,ExaModels,1456,2316,9118,11531,2.9428e-5,0.000274336,2.2528e-5,0.000208362,0.000230469,NaN,NaN,NaN,0.003941986
OPF-rect,pglib_opf_case240_pserc.m,pglib_opf_case240_pserc.m,ExaModels,2558,3857,16064,20402,2.9089e-5,0.000275579,2.266e-5,0.000209985,0.000232003,NaN,NaN,NaN,0.00458146
OPF-rect,pglib_opf_case300_ieee.m,pglib_opf_case300_ieee.m,ExaModels,2382,3778,15092,19134,2.8451e-5,0.000279858,2.2616e-5,0.000210761,0.00023109,NaN,NaN,NaN,0.004463153
OPF-rect,pglib_opf_case500_goc.m,pglib_opf_case500_goc.m,ExaModels,4254,6597,26640,33750,2.9452e-5,0.000278616,2.2953e-5,0.00021214,0.000235245,NaN,NaN,NaN,0.006014395
OPF-rect,pglib_opf_case588_sdet.m,pglib_opf_case588_sdet.m,ExaModels,4110,6567,25672,32438,2.8366e-5,0.000276105,2.2612e-5,0.000210149,0.000234348,NaN,NaN,NaN,0.005698475
OPF-rect,pglib_opf_case793_goc.m,pglib_opf_case793_goc.m,ExaModels,5432,8771,34170,43204,2.8111e-5,0.000276404,2.285e-5,0.000215497,0.000237932,NaN,NaN,NaN,0.006952048
OPF-rect,pglib_opf_case1354_pegase.m,pglib_opf_case1354_pegase.m,ExaModels,11192,18000,72358,92009,3.0086e-5,0.00027743,2.2763e-5,0.000210509,0.000232438,NaN,NaN,NaN,0.010285173
OPF-rect,pglib_opf_case1803_snem.m,pglib_opf_case1803_snem.m,ExaModels,15246,24975,100720,128441,2.7471e-5,0.000275278,2.3158e-5,0.000208757,0.000232263,NaN,NaN,NaN,0.01291757
OPF-rect,pglib_opf_case1888_rte.m,pglib_opf_case1888_rte.m,ExaModels,14480,23382,92902,117923,2.751e-5,0.000277712,2.2689e-5,0.000210177,0.000231865,NaN,NaN,NaN,0.012721321
OPF-rect,pglib_opf_case1951_rte.m,pglib_opf_case1951_rte.m,ExaModels,15018,24026,95512,121107,3.0293e-5,0.000276987,2.3127e-5,0.000213458,0.000233794,NaN,NaN,NaN,0.013022283
OPF-rect,pglib_opf_case2000_goc.m,pglib_opf_case2000_goc.m,ExaModels,19008,31432,128734,164827,2.7546e-5,0.000274553,2.3049e-5,0.0002088,0.00023134,NaN,NaN,NaN,0.015538271
OPF-rect,pglib_opf_case2312_goc.m,pglib_opf_case2312_goc.m,ExaModels,17128,28028,110742,140647,2.7718e-5,0.000276887,2.308e-5,0.000210316,0.00023318,NaN,NaN,NaN,0.01456613
OPF-rect,pglib_opf_case2383wp_k.m,pglib_opf_case2383wp_k.m,ExaModels,17004,27422,107626,136260,2.9908e-5,0.000277986,2.293e-5,0.000209118,0.000231934,NaN,NaN,NaN,0.013894454
OPF-rect,pglib_opf_case2736sp_k.m,pglib_opf_case2736sp_k.m,ExaModels,19088,31092,121566,153987,2.7439e-5,0.000270058,2.2638e-5,0.00020548,0.000228881,NaN,NaN,NaN,0.015932279
OPF-rect,pglib_opf_case2737sop_k.m,pglib_opf_case2737sop_k.m,ExaModels,18988,31095,121470,153942,2.719e-5,0.000270741,2.275e-5,0.000207318,0.000231084,NaN,NaN,NaN,0.016056205
OPF-rect,pglib_opf_case2742_goc.m,pglib_opf_case2742_goc.m,ExaModels,24540,40938,166354,212903,2.9638e-5,0.000278473,2.2733e-5,0.000209597,0.000229514,NaN,NaN,NaN,0.017990018
OPF-rect,pglib_opf_case2746wop_k.m,pglib_opf_case2746wop_k.m,ExaModels,19582,31388,123164,155804,2.7865e-5,0.00027347,2.3218e-5,0.000207516,0.000232787,NaN,NaN,NaN,0.016287216
OPF-rect,pglib_opf_case2746wp_k.m,pglib_opf_case2746wp_k.m,ExaModels,19520,31192,122318,154653,2.7344e-5,0.000271476,2.3493e-5,0.000207703,0.000229398,NaN,NaN,NaN,0.016386431
OPF-rect,pglib_opf_case2848_rte.m,pglib_opf_case2848_rte.m,ExaModels,21822,34977,138944,176194,3.0386e-5,0.000275817,2.3503e-5,0.000209125,0.000229977,NaN,NaN,NaN,0.017657019
OPF-rect,pglib_opf_case2853_sdet.m,pglib_opf_case2853_sdet.m,ExaModels,23028,36007,144230,182622,4.2683e-5,0.000273249,2.4099e-5,0.000209044,0.000233205,NaN,NaN,NaN,0.018685212
OPF-rect,pglib_opf_case2868_rte.m,pglib_opf_case2868_rte.m,ExaModels,22090,35261,140188,177708,2.7818e-5,0.00027328,2.3026e-5,0.000209099,0.000230882,NaN,NaN,NaN,0.018009005
OPF-rect,pglib_opf_case2869_pegase.m,pglib_opf_case2869_pegase.m,ExaModels,25086,40682,164860,210171,3.0544e-5,0.000276264,2.3558e-5,0.000209673,0.000231378,NaN,NaN,NaN,0.019060239
OPF-rect,pglib_opf_case3012wp_k.m,pglib_opf_case3012wp_k.m,ExaModels,21082,34041,133148,168484,2.7635e-5,0.000269076,2.3178e-5,0.000207926,0.000233418,NaN,NaN,NaN,0.017152132
OPF-rect,pglib_opf_case3022_goc.m,pglib_opf_case3022_goc.m,ExaModels,23238,38012,151108,192132,2.739e-5,0.000274825,2.2749e-5,0.000209426,0.000230857,NaN,NaN,NaN,0.018492834
OPF-rect,pglib_opf_case3120sp_k.m,pglib_opf_case3120sp_k.m,ExaModels,21608,35212,137494,174127,3.0114e-5,0.000277723,2.2803e-5,0.000208663,0.000230241,NaN,NaN,NaN,0.017228543
OPF-rect,pglib_opf_case3375wp_k.m,pglib_opf_case3375wp_k.m,ExaModels,24350,39250,154356,195488,2.7775e-5,0.000267041,2.3514e-5,0.000209659,0.000231283,NaN,NaN,NaN,0.019286524
OPF-rect,pglib_opf_case3970_goc.m,pglib_opf_case3970_goc.m,ExaModels,35270,58398,237100,303128,2.7442e-5,0.000272245,2.3015e-5,0.000208937,0.000230164,NaN,NaN,NaN,0.025228662
OPF-rect,pglib_opf_case4020_goc.m,pglib_opf_case4020_goc.m,ExaModels,36696,60977,248442,317971,2.9762e-5,0.000275343,2.2823e-5,0.000209237,0.000233277,NaN,NaN,NaN,0.026137396
OPF-rect,pglib_opf_case4601_goc.m,pglib_opf_case4601_goc.m,ExaModels,38814,64197,258792,330375,2.779e-5,0.000272975,2.3127e-5,0.000208266,0.000231518,NaN,NaN,NaN,0.027956506
OPF-rect,pglib_opf_case4619_goc.m,pglib_opf_case4619_goc.m,ExaModels,42532,70908,289210,370364,2.7437e-5,0.00027518,2.2783e-5,0.000208635,0.000228672,NaN,NaN,NaN,0.030967817
OPF-rect,pglib_opf_case4661_sdet.m,pglib_opf_case4661_sdet.m,ExaModels,34758,55963,221320,280567,3.1118e-5,0.000275411,2.3639e-5,0.000208894,0.000230292,NaN,NaN,NaN,0.027197511
OPF-rect,pglib_opf_case4837_goc.m,pglib_opf_case4837_goc.m,ExaModels,41398,68867,278168,355487,2.7539e-5,0.000273135,2.286e-5,0.000210185,0.000230581,NaN,NaN,NaN,0.029351776
OPF-rect,pglib_opf_case4917_goc.m,pglib_opf_case4917_goc.m,ExaModels,37872,61834,245870,312564,2.805e-5,0.000270471,2.2951e-5,0.000207315,0.000230602,NaN,NaN,NaN,0.029818041
OPF-rect,pglib_opf_case5658_epigrids.m,pglib_opf_case5658_epigrids.m,ExaModels,48552,80479,325202,415449,3.047e-5,0.000274946,2.3463e-5,0.000207103,0.000230741,NaN,NaN,NaN,0.034734235
OPF-rect,pglib_opf_case6468_rte.m,pglib_opf_case6468_rte.m,ExaModels,49734,82405,327608,417210,2.7972e-5,0.000264706,2.318e-5,0.000209995,0.000232036,NaN,NaN,NaN,0.038378552
OPF-rect,pglib_opf_case6470_rte.m,pglib_opf_case6470_rte.m,ExaModels,50482,82446,328504,417794,2.8232e-5,0.000271391,2.3742e-5,0.000208246,0.000232936,NaN,NaN,NaN,0.038588748
OPF-rect,pglib_opf_case6495_rte.m,pglib_opf_case6495_rte.m,ExaModels,50426,82619,328940,418451,3.0932e-5,0.000271,2.3636e-5,0.00020905,0.000231506,NaN,NaN,NaN,0.03903508
OPF-rect,pglib_opf_case6515_rte.m,pglib_opf_case6515_rte.m,ExaModels,50546,82805,329644,419331,2.7949e-5,0.000274049,2.339e-5,0.000207712,0.000232564,NaN,NaN,NaN,0.03901031
OPF-rect,pglib_opf_case7336_epigrids.m,pglib_opf_case7336_epigrids.m,ExaModels,62116,102642,413994,528501,2.818e-5,0.000271402,2.3279e-5,0.000207486,0.000234285,NaN,NaN,NaN,0.04396876
OPF-rect,pglib_opf_case8387_pegase.m,pglib_opf_case8387_pegase.m,ExaModels,78748,127089,520006,663752,4.6091e-5,0.0002727,2.2839e-5,0.000208115,0.000226417,NaN,NaN,NaN,0.059574618
OPF-rect,pglib_opf_case9241_pegase.m,pglib_opf_case9241_pegase.m,ExaModels,85568,140067,571906,730952,4.1767e-5,0.000276597,2.2679e-5,0.000208777,0.000229526,NaN,NaN,NaN,0.059369854
OPF-rect,pglib_opf_case9591_goc.m,pglib_opf_case9591_goc.m,ExaModels,83572,140179,567558,726344,2.7836e-5,0.000274263,2.3095e-5,0.00021011,0.000230908,NaN,NaN,NaN,0.056916093
OPF-rect,pglib_opf_case10000_goc.m,pglib_opf_case10000_goc.m,ExaModels,76804,122352,486210,616125,4.493e-5,0.00027938,2.2825e-5,0.000208197,0.000230104,NaN,NaN,NaN,0.056630972
OPF-rect,pglib_opf_case10192_epigrids.m,pglib_opf_case10192_epigrids.m,ExaModels,89850,149645,606916,776313,2.8416e-5,0.000274815,2.36e-5,0.000207194,0.00023145,NaN,NaN,NaN,0.062180545
OPF-rect,pglib_opf_case10480_goc.m,pglib_opf_case10480_goc.m,ExaModels,96750,161354,658324,843138,4.2546e-5,0.000279523,2.3831e-5,0.000212168,0.000230788,NaN,NaN,NaN,0.06524592
OPF-rect,pglib_opf_case13659_pegase.m,pglib_opf_case13659_pegase.m,ExaModels,117370,184247,745084,945663,4.6904e-5,0.000272374,2.2843e-5,0.000207054,0.000230635,NaN,NaN,NaN,0.084358312
OPF-rect,pglib_opf_case19402_goc.m,pglib_opf_case19402_goc.m,ExaModels,179562,301135,1228884,1574954,4.2714e-5,0.000274478,2.4721e-5,0.000211088,0.000230459,NaN,NaN,NaN,0.119151005
OPF-rect,pglib_opf_case20758_epigrids.m,pglib_opf_case20758_epigrids.m,ExaModels,179236,295676,1195874,1527131,4.249e-5,0.000274784,2.2685e-5,0.000208151,0.000230091,NaN,NaN,NaN,0.122627374
OPF-rect,pglib_opf_case24464_goc.m,pglib_opf_case24464_goc.m,ExaModels,203374,338105,1360080,1736650,4.6332e-5,0.000270381,2.27e-5,0.000207886,0.000232831,NaN,NaN,NaN,0.137992811
OPF-rect,pglib_opf_case30000_goc.m,pglib_opf_case30000_goc.m,ExaModels,208624,337752,1319630,1670035,4.2522e-5,0.000276142,2.2685e-5,0.000207288,0.000232171,NaN,NaN,NaN,0.147182391
OPF-rect,pglib_opf_case78484_epigrids.m,pglib_opf_case78484_epigrids.m,ExaModels,674562,1117540,4516896,5770274,4.2417e-5,0.000286807,2.2841e-5,0.000214598,0.00024124,NaN,NaN,NaN,0.477199348
